Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
10 of Diamonds,"['10 of Diamonds', '7 of Spades', '9 of Hearts', '10 of Spades', 'King of Spades', 'Queen of Clubs', '7 of Clubs', 'Ace of Spades', 'King of Diamonds', '3 of Hearts', '6 of Hearts', '6 of Spades']",40,20,Queen of Hearts,['Jack of Spades'],1,20,False
10 of Diamonds,"['10 of Diamonds', '7 of Spades', '9 of Hearts', '10 of Spades', 'King of Spades', 'Queen of Clubs', '7 of Clubs', 'Ace of Spades', 'King of Diamonds', '3 of Hearts', '6 of Hearts', '6 of Spades']",0,17,Queen of Hearts,['Jack of Spades'],1,20,False
10 of Diamonds,"['10 of Diamonds', '7 of Spades', '9 of Hearts', '10 of Spades', 'King of Spades', 'Queen of Clubs', '7 of Clubs', 'Ace of Spades', 'King of Diamonds', '3 of Hearts', '6 of Hearts', '6 of Spades']",21,11,Queen of Hearts,['Jack of Spades'],1,20,False
10 of Diamonds,"['10 of Diamonds', '7 of Spades', '9 of Hearts', '10 of Spades', 'King of Spades', 'Queen of Clubs', '7 of Clubs', 'Ace of Spades', 'King of Diamonds', '3 of Hearts', '6 of Hearts', '6 of Spades']",0,9,Queen of Hearts,['Jack of Spades'],1,20,False
Ace of Hearts,"['Ace of Hearts', 'Jack of Spades', 'Queen of Clubs', '6 of Hearts', '3 of Spades', '9 of Clubs', '7 of Hearts', '2 of Diamonds', '4 of Spades', '10 of Spades', '2 of Clubs']",40,20,Ace of Diamonds,"['6 of Spades', '7 of Diamonds', '9 of Spades']",3,23,True
Ace of Hearts,"['Ace of Hearts', 'Jack of Spades', 'Queen of Clubs', '6 of Hearts', '3 of Spades', '9 of Clubs', '7 of Hearts', '2 of Diamonds', '4 of Spades', '10 of Spades', '2 of Clubs']",42,18,Ace of Diamonds,"['6 of Spades', '7 of Diamonds', '9 of Spades']",3,23,True
Ace of Hearts,"['Ace of Hearts', 'Jack of Spades', 'Queen of Clubs', '6 of Hearts', '3 of Spades', '9 of Clubs', '7 of Hearts', '2 of Diamonds', '4 of Spades', '10 of Spades', '2 of Clubs', '4 of Clubs', '5 of Hearts']",0,16,Ace of Diamonds,"['6 of Spades', '7 of Diamonds', '9 of Spades']",3,23,True
Ace of Hearts,"['Ace of Hearts', 'Jack of Spades', 'Queen of Clubs', '6 of Hearts', '3 of Spades', '9 of Clubs', '7 of Hearts', '2 of Diamonds', '4 of Spades', '10 of Spades', '2 of Clubs', '4 of Clubs', '5 of Hearts']",22,16,Ace of Diamonds,"['6 of Spades', '7 of Diamonds', '9 of Spades']",3,23,True
Ace of Hearts,"['Ace of Hearts', 'Jack of Spades', 'Queen of Clubs', '6 of Hearts', '3 of Spades', '9 of Clubs', '7 of Hearts', '2 of Diamonds', '4 of Spades', '10 of Spades', '2 of Clubs', '4 of Clubs', '5 of Hearts', 'Jack of Diamonds']",0,12,Ace of Diamonds,"['6 of Spades', '7 of Diamonds', '9 of Spades']",3,23,True
7 of Spades,"['7 of Spades', '9 of Spades', '5 of Diamonds', '5 of Hearts', '3 of Spades', 'Jack of Diamonds', '4 of Spades', 'Ace of Hearts', '2 of Clubs', '8 of Hearts', '2 of Spades']",41,24,8 of Diamonds,['10 of Diamonds'],1,17,False
7 of Spades,"['7 of Spades', '9 of Spades', '5 of Diamonds', '5 of Hearts', '3 of Spades', 'Jack of Diamonds', '4 of Spades', 'Ace of Hearts', '2 of Clubs', '8 of Hearts', '2 of Spades', 'Queen of Hearts']",44,26,8 of Diamonds,['10 of Diamonds'],1,17,False
7 of Spades,"['7 of Spades', '9 of Spades', '5 of Diamonds', '5 of Hearts', '3 of Spades', 'Jack of Diamonds', '4 of Spades', 'Ace of Hearts', '2 of Clubs', '8 of Hearts', '2 of Spades', 'Queen of Hearts', '8 of Clubs', 'King of Clubs']",0,14,8 of Diamonds,['10 of Diamonds'],1,17,False
7 of Spades,"['7 of Spades', '9 of Spades', '5 of Diamonds', '5 of Hearts', '3 of Spades', 'Jack of Diamonds', '4 of Spades', 'Ace of Hearts', '2 of Clubs', '8 of Hearts', '2 of Spades', 'Queen of Hearts', '8 of Clubs', 'King of Clubs']",25,17,8 of Diamonds,['10 of Diamonds'],1,17,False
7 of Spades,"['7 of Spades', '9 of Spades', '5 of Diamonds', '5 of Hearts', '3 of Spades', 'Jack of Diamonds', '4 of Spades', 'Ace of Hearts', '2 of Clubs', '8 of Hearts', '2 of Spades', 'Queen of Hearts', '8 of Clubs', 'King of Clubs', 'Ace of Clubs', '9 of Diamonds', '4 of Diamonds']",0,10,8 of Diamonds,['10 of Diamonds'],1,17,False
4 of Spades,"['4 of Spades', '2 of Hearts', 'Ace of Clubs', '7 of Hearts', '6 of Clubs', '2 of Spades', '9 of Hearts', '9 of Spades', 'Jack of Diamonds', '3 of Spades', '10 of Hearts']",45,23,Queen of Clubs,"['Jack of Spades', '7 of Clubs']",2,21,False
4 of Spades,"['4 of Spades', '2 of Hearts', 'Ace of Clubs', '7 of Hearts', '6 of Clubs', '2 of Spades', '9 of Hearts', '9 of Spades', 'Jack of Diamonds', '3 of Spades', '10 of Hearts', '3 of Diamonds', '4 of Diamonds', '3 of Hearts', 'King of Diamonds']",44,13,Queen of Clubs,"['Jack of Spades', '7 of Clubs']",2,21,False
4 of Spades,"['4 of Spades', '2 of Hearts', 'Ace of Clubs', '7 of Hearts', '6 of Clubs', '2 of Spades', '9 of Hearts', '9 of Spades', 'Jack of Diamonds', '3 of Spades', '10 of Hearts', '3 of Diamonds', '4 of Diamonds', '3 of Hearts', 'King of Diamonds']",0,11,Queen of Clubs,"['Jack of Spades', '7 of Clubs']",2,21,False
4 of Spades,"['4 of Spades', '2 of Hearts', 'Ace of Clubs', '7 of Hearts', '6 of Clubs', '2 of Spades', '9 of Hearts', '9 of Spades', 'Jack of Diamonds', '3 of Spades', '10 of Hearts', '3 of Diamonds', '4 of Diamonds', '3 of Hearts', 'King of Diamonds']",25,19,Queen of Clubs,"['Jack of Spades', '7 of Clubs']",2,21,False
4 of Spades,"['4 of Spades', '2 of Hearts', 'Ace of Clubs', '7 of Hearts', '6 of Clubs', '2 of Spades', '9 of Hearts', '9 of Spades', 'Jack of Diamonds', '3 of Spades', '10 of Hearts', '3 of Diamonds', '4 of Diamonds', '3 of Hearts', 'King of Diamonds']",0,13,Queen of Clubs,"['Jack of Spades', '7 of Clubs']",2,21,False
2 of Hearts,"['2 of Hearts', '9 of Hearts', 'King of Diamonds', '2 of Spades', '10 of Diamonds', '8 of Spades', '6 of Spades', '7 of Spades', '6 of Clubs', '3 of Hearts', '8 of Hearts']",45,19,Queen of Spades,"['10 of Clubs', '4 of Diamonds', '6 of Diamonds']",3,22,True
2 of Hearts,"['2 of Hearts', '9 of Hearts', 'King of Diamonds', '2 of Spades', '10 of Diamonds', '8 of Spades', '6 of Spades', '7 of Spades', '6 of Clubs', '3 of Hearts', '8 of Hearts']",45,16,Queen of Spades,"['10 of Clubs', '4 of Diamonds', '6 of Diamonds']",3,22,True
2 of Hearts,"['2 of Hearts', '9 of Hearts', 'King of Diamonds', '2 of Spades', '10 of Diamonds', '8 of Spades', '6 of Spades', '7 of Spades', '6 of Clubs', '3 of Hearts', '8 of Hearts', '4 of Hearts']",0,14,Queen of Spades,"['10 of Clubs', '4 of Diamonds', '6 of Diamonds']",3,22,True
2 of Hearts,"['2 of Hearts', '9 of Hearts', 'King of Diamonds', '2 of Spades', '10 of Diamonds', '8 of Spades', '6 of Spades', '7 of Spades', '6 of Clubs', '3 of Hearts', '8 of Hearts', '4 of Hearts']",25,13,Queen of Spades,"['10 of Clubs', '4 of Diamonds', '6 of Diamonds']",3,22,True
2 of Hearts,"['2 of Hearts', '9 of Hearts', 'King of Diamonds', '2 of Spades', '10 of Diamonds', '8 of Spades', '6 of Spades', '7 of Spades', '6 of Clubs', '3 of Hearts', '8 of Hearts', '4 of Hearts']",0,11,Queen of Spades,"['10 of Clubs', '4 of Diamonds', '6 of Diamonds']",3,22,True
Jack of Spades,"['Jack of Spades', '3 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '6 of Hearts', '5 of Spades', '9 of Spades', '7 of Diamonds', '7 of Hearts', '5 of Diamonds', 'Queen of Hearts']",46,23,4 of Clubs,['King of Hearts'],1,20,False
Jack of Spades,"['Jack of Spades', '3 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '6 of Hearts', '5 of Spades', '9 of Spades', '7 of Diamonds', '7 of Hearts', '5 of Diamonds', 'Queen of Hearts', 'King of Spades']",47,21,4 of Clubs,['King of Hearts'],1,20,True
Jack of Spades,"['Jack of Spades', '3 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '6 of Hearts', '5 of Spades', '9 of Spades', '7 of Diamonds', '7 of Hearts', '5 of Diamonds', 'Queen of Hearts', 'King of Spades', '4 of Diamonds', 'Queen of Spades']",0,14,4 of Clubs,['King of Hearts'],1,20,False
Jack of Spades,"['Jack of Spades', '3 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '6 of Hearts', '5 of Spades', '9 of Spades', '7 of Diamonds', '7 of Hearts', '5 of Diamonds', 'Queen of Hearts', 'King of Spades', '4 of Diamonds', 'Queen of Spades']",25,7,4 of Clubs,['King of Hearts'],1,20,False
Jack of Spades,"['Jack of Spades', '3 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '6 of Hearts', '5 of Spades', '9 of Spades', '7 of Diamonds', '7 of Hearts', '5 of Diamonds', 'Queen of Hearts', 'King of Spades', '4 of Diamonds', 'Queen of Spades']",0,15,4 of Clubs,['King of Hearts'],1,20,False
10 of Hearts,"['10 of Hearts', 'Ace of Spades', '2 of Spades', '4 of Clubs', '10 of Clubs', '6 of Spades', 'King of Spades', '3 of Spades', '9 of Clubs', 'Jack of Diamonds', '10 of Spades']",49,25,7 of Spades,['8 of Clubs'],1,18,False
10 of Hearts,"['10 of Hearts', 'Ace of Spades', '2 of Spades', '4 of Clubs', '10 of Clubs', '6 of Spades', 'King of Spades', '3 of Spades', '9 of Clubs', 'Jack of Diamonds', '10 of Spades', '2 of Hearts', 'Queen of Clubs', 'Jack of Clubs']",48,21,7 of Spades,['8 of Clubs'],1,18,True
10 of Hearts,"['10 of Hearts', 'Ace of Spades', '2 of Spades', '4 of Clubs', '10 of Clubs', '6 of Spades', 'King of Spades', '3 of Spades', '9 of Clubs', 'Jack of Diamonds', '10 of Spades', '2 of Hearts', 'Queen of Clubs', 'Jack of Clubs', '7 of Hearts']",0,16,7 of Spades,['8 of Clubs'],1,18,False
10 of Hearts,"['10 of Hearts', 'Ace of Spades', '2 of Spades', '4 of Clubs', '10 of Clubs', '6 of Spades', 'King of Spades', '3 of Spades', '9 of Clubs', 'Jack of Diamonds', '10 of Spades', '2 of Hearts', 'Queen of Clubs', 'Jack of Clubs', '7 of Hearts']",26,18,7 of Spades,['8 of Clubs'],1,18,False
10 of Hearts,"['10 of Hearts', 'Ace of Spades', '2 of Spades', '4 of Clubs', '10 of Clubs', '6 of Spades', 'King of Spades', '3 of Spades', '9 of Clubs', 'Jack of Diamonds', '10 of Spades', '2 of Hearts', 'Queen of Clubs', 'Jack of Clubs', '7 of Hearts', '6 of Clubs']",0,20,7 of Spades,['8 of Clubs'],1,18,True
Jack of Hearts,"['Jack of Hearts', '2 of Spades', '7 of Clubs', '6 of Clubs', '10 of Diamonds', '4 of Clubs', 'Queen of Spades', '4 of Hearts', '6 of Hearts', '6 of Spades', '8 of Spades']",51,19,3 of Spades,"['Ace of Hearts', '10 of Hearts']",2,21,False
Jack of Hearts,"['Jack of Hearts', '2 of Spades', '7 of Clubs', '6 of Clubs', '10 of Diamonds', '4 of Clubs', 'Queen of Spades', '4 of Hearts', '6 of Hearts', '6 of Spades', '8 of Spades', '4 of Spades', '6 of Diamonds']",49,18,3 of Spades,"['Ace of Hearts', '10 of Hearts']",2,21,False
Jack of Hearts,"['Jack of Hearts', '2 of Spades', '7 of Clubs', '6 of Clubs', '10 of Diamonds', '4 of Clubs', 'Queen of Spades', '4 of Hearts', '6 of Hearts', '6 of Spades', '8 of Spades', '4 of Spades', '6 of Diamonds', '2 of Hearts']",0,14,3 of Spades,"['Ace of Hearts', '10 of Hearts']",2,21,False
Jack of Hearts,"['Jack of Hearts', '2 of Spades', '7 of Clubs', '6 of Clubs', '10 of Diamonds', '4 of Clubs', 'Queen of Spades', '4 of Hearts', '6 of Hearts', '6 of Spades', '8 of Spades', '4 of Spades', '6 of Diamonds', '2 of Hearts']",26,10,3 of Spades,"['Ace of Hearts', '10 of Hearts']",2,21,False
Jack of Hearts,"['Jack of Hearts', '2 of Spades', '7 of Clubs', '6 of Clubs', '10 of Diamonds', '4 of Clubs', 'Queen of Spades', '4 of Hearts', '6 of Hearts', '6 of Spades', '8 of Spades', '4 of Spades', '6 of Diamonds', '2 of Hearts']",0,14,3 of Spades,"['Ace of Hearts', '10 of Hearts']",2,21,False
Queen of Hearts,"['Queen of Hearts', '8 of Spades', '9 of Clubs', '5 of Spades', '6 of Clubs', '6 of Spades', 'Ace of Spades', '3 of Clubs', '2 of Spades', '9 of Spades', '8 of Diamonds']",51,17,5 of Clubs,['8 of Clubs'],1,18,False
Queen of Hearts,"['Queen of Hearts', '8 of Spades', '9 of Clubs', '5 of Spades', '6 of Clubs', '6 of Spades', 'Ace of Spades', '3 of Clubs', '2 of Spades', '9 of Spades', '8 of Diamonds']",51,17,5 of Clubs,['8 of Clubs'],1,18,False
Queen of Hearts,"['Queen of Hearts', '8 of Spades', '9 of Clubs', '5 of Spades', '6 of Clubs', '6 of Spades', 'Ace of Spades', '3 of Clubs', '2 of Spades', '9 of Spades', '8 of Diamonds', '2 of Hearts', '4 of Clubs']",0,7,5 of Clubs,['8 of Clubs'],1,18,False
Queen of Hearts,"['Queen of Hearts', '8 of Spades', '9 of Clubs', '5 of Spades', '6 of Clubs', '6 of Spades', 'Ace of Spades', '3 of Clubs', '2 of Spades', '9 of Spades', '8 of Diamonds', '2 of Hearts', '4 of Clubs']",26,5,5 of Clubs,['8 of Clubs'],1,18,False
Queen of Hearts,"['Queen of Hearts', '8 of Spades', '9 of Clubs', '5 of Spades', '6 of Clubs', '6 of Spades', 'Ace of Spades', '3 of Clubs', '2 of Spades', '9 of Spades', '8 of Diamonds', '2 of Hearts', '4 of Clubs']",0,17,5 of Clubs,['8 of Clubs'],1,18,False
4 of Hearts,"['4 of Hearts', '10 of Spades', '5 of Clubs', 'King of Hearts', 'Ace of Spades', '10 of Diamonds', 'Ace of Clubs', '8 of Diamonds', '7 of Spades', '2 of Spades', '2 of Hearts']",52,25,5 of Spades,"['3 of Clubs', '9 of Diamonds', '8 of Clubs']",3,24,False
4 of Hearts,"['4 of Hearts', '10 of Spades', '5 of Clubs', 'King of Hearts', 'Ace of Spades', '10 of Diamonds', 'Ace of Clubs', '8 of Diamonds', '7 of Spades', '2 of Spades', '2 of Hearts', '10 of Hearts']",52,21,5 of Spades,"['3 of Clubs', '9 of Diamonds', '8 of Clubs']",3,24,True
4 of Hearts,"['4 of Hearts', '10 of Spades', '5 of Clubs', 'King of Hearts', 'Ace of Spades', '10 of Diamonds', 'Ace of Clubs', '8 of Diamonds', '7 of Spades', '2 of Spades', '2 of Hearts', '10 of Hearts', 'Queen of Hearts']",0,11,5 of Spades,"['3 of Clubs', '9 of Diamonds', '8 of Clubs']",3,24,True
4 of Hearts,"['4 of Hearts', '10 of Spades', '5 of Clubs', 'King of Hearts', 'Ace of Spades', '10 of Diamonds', 'Ace of Clubs', '8 of Diamonds', '7 of Spades', '2 of Spades', '2 of Hearts', '10 of Hearts', 'Queen of Hearts']",27,25,5 of Spades,"['3 of Clubs', '9 of Diamonds', '8 of Clubs']",3,24,False
4 of Hearts,"['4 of Hearts', '10 of Spades', '5 of Clubs', 'King of Hearts', 'Ace of Spades', '10 of Diamonds', 'Ace of Clubs', '8 of Diamonds', '7 of Spades', '2 of Spades', '2 of Hearts', '10 of Hearts', 'Queen of Hearts', 'Jack of Hearts']",0,2,5 of Spades,"['3 of Clubs', '9 of Diamonds', '8 of Clubs']",3,24,True
6 of Clubs,"['6 of Clubs', '9 of Diamonds', 'King of Clubs', '4 of Diamonds', 'Ace of Diamonds', '5 of Clubs', 'Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '7 of Clubs', '10 of Spades']",52,19,2 of Spades,"['King of Diamonds', 'Ace of Spades']",2,17,True
6 of Clubs,"['6 of Clubs', '9 of Diamonds', 'King of Clubs', '4 of Diamonds', 'Ace of Diamonds', '5 of Clubs', 'Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '7 of Clubs', '10 of Spades']",53,15,2 of Spades,"['King of Diamonds', 'Ace of Spades']",2,17,False
6 of Clubs,"['6 of Clubs', '9 of Diamonds', 'King of Clubs', '4 of Diamonds', 'Ace of Diamonds', '5 of Clubs', 'Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '7 of Clubs', '10 of Spades', 'Queen of Diamonds']",0,6,2 of Spades,"['King of Diamonds', 'Ace of Spades']",2,17,False
6 of Clubs,"['6 of Clubs', '9 of Diamonds', 'King of Clubs', '4 of Diamonds', 'Ace of Diamonds', '5 of Clubs', 'Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '7 of Clubs', '10 of Spades', 'Queen of Diamonds']",27,20,2 of Spades,"['King of Diamonds', 'Ace of Spades']",2,17,True
6 of Clubs,"['6 of Clubs', '9 of Diamonds', 'King of Clubs', '4 of Diamonds', 'Ace of Diamonds', '5 of Clubs', 'Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '7 of Clubs', '10 of Spades', 'Queen of Diamonds']",0,17,2 of Spades,"['King of Diamonds', 'Ace of Spades']",2,17,False
King of Clubs,"['King of Clubs', '6 of Hearts', '4 of Hearts', '8 of Spades', 'King of Hearts', '10 of Spades', '9 of Spades', 'Jack of Diamonds', '8 of Diamonds', '6 of Clubs', '2 of Hearts']",53,20,Queen of Clubs,['7 of Spades'],1,17,True
King of Clubs,"['King of Clubs', '6 of Hearts', '4 of Hearts', '8 of Spades', 'King of Hearts', '10 of Spades', '9 of Spades', 'Jack of Diamonds', '8 of Diamonds', '6 of Clubs', '2 of Hearts', 'Queen of Diamonds']",53,18,Queen of Clubs,['7 of Spades'],1,17,True
King of Clubs,"['King of Clubs', '6 of Hearts', '4 of Hearts', '8 of Spades', 'King of Hearts', '10 of Spades', '9 of Spades', 'Jack of Diamonds', '8 of Diamonds', '6 of Clubs', '2 of Hearts', 'Queen of Diamonds']",0,19,Queen of Clubs,['7 of Spades'],1,17,True
King of Clubs,"['King of Clubs', '6 of Hearts', '4 of Hearts', '8 of Spades', 'King of Hearts', '10 of Spades', '9 of Spades', 'Jack of Diamonds', '8 of Diamonds', '6 of Clubs', '2 of Hearts', 'Queen of Diamonds']",27,18,Queen of Clubs,['7 of Spades'],1,17,True
King of Clubs,"['King of Clubs', '6 of Hearts', '4 of Hearts', '8 of Spades', 'King of Hearts', '10 of Spades', '9 of Spades', 'Jack of Diamonds', '8 of Diamonds', '6 of Clubs', '2 of Hearts', 'Queen of Diamonds']",0,8,Queen of Clubs,['7 of Spades'],1,17,False
4 of Clubs,"['4 of Clubs', '8 of Spades', 'Ace of Hearts', '9 of Hearts', 'Queen of Spades', 'Jack of Hearts', '9 of Spades', '4 of Hearts', 'Queen of Diamonds', '9 of Diamonds', '10 of Spades']",54,17,10 of Clubs,"['2 of Clubs', '8 of Hearts', 'King of Hearts']",3,24,True
4 of Clubs,"['4 of Clubs', '8 of Spades', 'Ace of Hearts', '9 of Hearts', 'Queen of Spades', 'Jack of Hearts', '9 of Spades', '4 of Hearts', 'Queen of Diamonds', '9 of Diamonds', '10 of Spades', '8 of Diamonds']",53,19,10 of Clubs,"['2 of Clubs', '8 of Hearts', 'King of Hearts']",3,24,True
4 of Clubs,"['4 of Clubs', '8 of Spades', 'Ace of Hearts', '9 of Hearts', 'Queen of Spades', 'Jack of Hearts', '9 of Spades', '4 of Hearts', 'Queen of Diamonds', '9 of Diamonds', '10 of Spades', '8 of Diamonds']",0,19,10 of Clubs,"['2 of Clubs', '8 of Hearts', 'King of Hearts']",3,24,True
4 of Clubs,"['4 of Clubs', '8 of Spades', 'Ace of Hearts', '9 of Hearts', 'Queen of Spades', 'Jack of Hearts', '9 of Spades', '4 of Hearts', 'Queen of Diamonds', '9 of Diamonds', '10 of Spades', '8 of Diamonds']",28,20,10 of Clubs,"['2 of Clubs', '8 of Hearts', 'King of Hearts']",3,24,True
4 of Clubs,"['4 of Clubs', '8 of Spades', 'Ace of Hearts', '9 of Hearts', 'Queen of Spades', 'Jack of Hearts', '9 of Spades', '4 of Hearts', 'Queen of Diamonds', '9 of Diamonds', '10 of Spades', '8 of Diamonds', '6 of Clubs']",0,19,10 of Clubs,"['2 of Clubs', '8 of Hearts', 'King of Hearts']",3,24,True
Queen of Spades,"['Queen of Spades', '10 of Clubs', '9 of Diamonds', 'Ace of Clubs', '4 of Hearts', '8 of Hearts', '2 of Spades', '7 of Spades', '10 of Hearts', 'Ace of Hearts', '3 of Spades']",54,19,2 of Diamonds,"['5 of Spades', '8 of Clubs']",2,23,True
Queen of Spades,"['Queen of Spades', '10 of Clubs', '9 of Diamonds', 'Ace of Clubs', '4 of Hearts', '8 of Hearts', '2 of Spades', '7 of Spades', '10 of Hearts', 'Ace of Hearts', '3 of Spades']",55,18,2 of Diamonds,"['5 of Spades', '8 of Clubs']",2,23,True
Queen of Spades,"['Queen of Spades', '10 of Clubs', '9 of Diamonds', 'Ace of Clubs', '4 of Hearts', '8 of Hearts', '2 of Spades', '7 of Spades', '10 of Hearts', 'Ace of Hearts', '3 of Spades', 'Jack of Hearts', '3 of Hearts']",0,10,2 of Diamonds,"['5 of Spades', '8 of Clubs']",2,23,True
Queen of Spades,"['Queen of Spades', '10 of Clubs', '9 of Diamonds', 'Ace of Clubs', '4 of Hearts', '8 of Hearts', '2 of Spades', '7 of Spades', '10 of Hearts', 'Ace of Hearts', '3 of Spades', 'Jack of Hearts', '3 of Hearts']",28,17,2 of Diamonds,"['5 of Spades', '8 of Clubs']",2,23,True
Queen of Spades,"['Queen of Spades', '10 of Clubs', '9 of Diamonds', 'Ace of Clubs', '4 of Hearts', '8 of Hearts', '2 of Spades', '7 of Spades', '10 of Hearts', 'Ace of Hearts', '3 of Spades', 'Jack of Hearts', '3 of Hearts']",0,4,2 of Diamonds,"['5 of Spades', '8 of Clubs']",2,23,True
10 of Spades,"['10 of Spades', '10 of Hearts', '3 of Hearts', 'Jack of Hearts', 'Jack of Diamonds', 'Queen of Spades', '4 of Clubs', 'King of Diamonds', '7 of Spades', 'Jack of Spades', 'Ace of Diamonds']",55,19,2 of Diamonds,['7 of Clubs'],1,17,True
10 of Spades,"['10 of Spades', '10 of Hearts', '3 of Hearts', 'Jack of Hearts', 'Jack of Diamonds', 'Queen of Spades', '4 of Clubs', 'King of Diamonds', '7 of Spades', 'Jack of Spades', 'Ace of Diamonds', '6 of Hearts']",59,24,2 of Diamonds,['7 of Clubs'],1,17,False
10 of Spades,"['10 of Spades', '10 of Hearts', '3 of Hearts', 'Jack of Hearts', 'Jack of Diamonds', 'Queen of Spades', '4 of Clubs', 'King of Diamonds', '7 of Spades', 'Jack of Spades', 'Ace of Diamonds', '6 of Hearts', '4 of Hearts', 'King of Clubs', '2 of Spades', 'Queen of Hearts']",0,14,2 of Diamonds,['7 of Clubs'],1,17,False
10 of Spades,"['10 of Spades', '10 of Hearts', '3 of Hearts', 'Jack of Hearts', 'Jack of Diamonds', 'Queen of Spades', '4 of Clubs', 'King of Diamonds', '7 of Spades', 'Jack of Spades', 'Ace of Diamonds', '6 of Hearts', '4 of Hearts', 'King of Clubs', '2 of Spades', 'Queen of Hearts']",28,17,2 of Diamonds,['7 of Clubs'],1,17,False
10 of Spades,"['10 of Spades', '10 of Hearts', '3 of Hearts', 'Jack of Hearts', 'Jack of Diamonds', 'Queen of Spades', '4 of Clubs', 'King of Diamonds', '7 of Spades', 'Jack of Spades', 'Ace of Diamonds', '6 of Hearts', '4 of Hearts', 'King of Clubs', '2 of Spades', 'Queen of Hearts']",0,11,2 of Diamonds,['7 of Clubs'],1,17,False
King of Diamonds,"['King of Diamonds', '6 of Clubs', '7 of Diamonds', '3 of Clubs', '8 of Clubs', 'King of Clubs', '4 of Spades', '4 of Clubs', '7 of Hearts', 'Queen of Diamonds', '8 of Hearts']",56,23,8 of Spades,['10 of Clubs'],1,20,False
King of Diamonds,"['King of Diamonds', '6 of Clubs', '7 of Diamonds', '3 of Clubs', '8 of Clubs', 'King of Clubs', '4 of Spades', '4 of Clubs', '7 of Hearts', 'Queen of Diamonds', '8 of Hearts', 'King of Hearts']",61,18,8 of Spades,['10 of Clubs'],1,20,False
King of Diamonds,"['King of Diamonds', '6 of Clubs', '7 of Diamonds', '3 of Clubs', '8 of Clubs', 'King of Clubs', '4 of Spades', '4 of Clubs', '7 of Hearts', 'Queen of Diamonds', '8 of Hearts', 'King of Hearts', '2 of Spades', '5 of Hearts']",0,14,8 of Spades,['10 of Clubs'],1,20,False
King of Diamonds,"['King of Diamonds', '6 of Clubs', '7 of Diamonds', '3 of Clubs', '8 of Clubs', 'King of Clubs', '4 of Spades', '4 of Clubs', '7 of Hearts', 'Queen of Diamonds', '8 of Hearts', 'King of Hearts', '2 of Spades', '5 of Hearts']",29,17,8 of Spades,['10 of Clubs'],1,20,False
King of Diamonds,"['King of Diamonds', '6 of Clubs', '7 of Diamonds', '3 of Clubs', '8 of Clubs', 'King of Clubs', '4 of Spades', '4 of Clubs', '7 of Hearts', 'Queen of Diamonds', '8 of Hearts', 'King of Hearts', '2 of Spades', '5 of Hearts', '6 of Hearts']",0,18,8 of Spades,['10 of Clubs'],1,20,False
Jack of Clubs,"['Jack of Clubs', 'Queen of Spades', '3 of Clubs', '7 of Diamonds', 'Queen of Diamonds', '3 of Hearts', '4 of Clubs', 'Ace of Clubs', '4 of Hearts', '5 of Hearts', 'Queen of Hearts']",57,21,Jack of Diamonds,['King of Spades'],1,20,True
Jack of Clubs,"['Jack of Clubs', 'Queen of Spades', '3 of Clubs', '7 of Diamonds', 'Queen of Diamonds', '3 of Hearts', '4 of Clubs', 'Ace of Clubs', '4 of Hearts', '5 of Hearts', 'Queen of Hearts', '8 of Clubs']",61,17,Jack of Diamonds,['King of Spades'],1,20,False
Jack of Clubs,"['Jack of Clubs', 'Queen of Spades', '3 of Clubs', '7 of Diamonds', 'Queen of Diamonds', '3 of Hearts', '4 of Clubs', 'Ace of Clubs', '4 of Hearts', '5 of Hearts', 'Queen of Hearts', '8 of Clubs']",0,7,Jack of Diamonds,['King of Spades'],1,20,False
Jack of Clubs,"['Jack of Clubs', 'Queen of Spades', '3 of Clubs', '7 of Diamonds', 'Queen of Diamonds', '3 of Hearts', '4 of Clubs', 'Ace of Clubs', '4 of Hearts', '5 of Hearts', 'Queen of Hearts', '8 of Clubs']",32,19,Jack of Diamonds,['King of Spades'],1,20,False
Jack of Clubs,"['Jack of Clubs', 'Queen of Spades', '3 of Clubs', '7 of Diamonds', 'Queen of Diamonds', '3 of Hearts', '4 of Clubs', 'Ace of Clubs', '4 of Hearts', '5 of Hearts', 'Queen of Hearts', '8 of Clubs', '3 of Spades', '6 of Spades', '5 of Spades']",0,15,Jack of Diamonds,['King of Spades'],1,20,False
2 of Diamonds,"['2 of Diamonds', '8 of Spades', 'Ace of Hearts', '9 of Hearts', '9 of Diamonds', 'King of Clubs', 'Queen of Diamonds', 'Jack of Clubs', '9 of Spades', '10 of Spades', '10 of Hearts']",61,24,7 of Hearts,"['3 of Clubs', '9 of Clubs', 'Queen of Spades']",3,24,False
