Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', '9 of Spades', 'Ace of Clubs', '5 of Spades', '7 of Diamonds', '5 of Clubs', 'King of Spades', 'Queen of Diamonds', '2 of Clubs', '9 of Hearts', '3 of Hearts', '10 of Clubs', '7 of Spades', '2 of Diamonds', '6 of Spades']",15,20,Queen of Clubs,"['4 of Spades', 'Ace of Hearts', '7 of Clubs']",3,22,True
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', '9 of Spades', 'Ace of Clubs', '5 of Spades', '7 of Diamonds', '5 of Clubs', 'King of Spades', 'Queen of Diamonds', '2 of Clubs', '9 of Hearts', '3 of Hearts', '10 of Clubs', '7 of Spades', '2 of Diamonds', '6 of Spades']",0,11,Queen of Clubs,"['4 of Spades', 'Ace of Hearts', '7 of Clubs']",3,22,True
Jack of Spades,"['Jack of Spades', 'King of Clubs', 'Ace of Diamonds', 'Queen of Hearts', '5 of Hearts', 'Ace of Hearts', '2 of Diamonds', '10 of Spades', '7 of Diamonds', '9 of Clubs', '3 of Spades']",50,19,King of Diamonds,"['Ace of Clubs', '4 of Hearts', '6 of Clubs']",3,21,False
Jack of Spades,"['Jack of Spades', 'King of Clubs', 'Ace of Diamonds', 'Queen of Hearts', '5 of Hearts', 'Ace of Hearts', '2 of Diamonds', '10 of Spades', '7 of Diamonds', '9 of Clubs', '3 of Spades', '5 of Clubs', '3 of Clubs']",49,17,King of Diamonds,"['Ace of Clubs', '4 of Hearts', '6 of Clubs']",3,21,False
Jack of Spades,"['Jack of Spades', 'King of Clubs', 'Ace of Diamonds', 'Queen of Hearts', '5 of Hearts', 'Ace of Hearts', '2 of Diamonds', '10 of Spades', '7 of Diamonds', '9 of Clubs', '3 of Spades', '5 of Clubs', '3 of Clubs', '2 of Clubs']",0,3,King of Diamonds,"['Ace of Clubs', '4 of Hearts', '6 of Clubs']",3,21,False
Jack of Spades,"['Jack of Spades', 'King of Clubs', 'Ace of Diamonds', 'Queen of Hearts', '5 of Hearts', 'Ace of Hearts', '2 of Diamonds', '10 of Spades', '7 of Diamonds', '9 of Clubs', '3 of Spades', '5 of Clubs', '3 of Clubs', '2 of Clubs']",15,17,King of Diamonds,"['Ace of Clubs', '4 of Hearts', '6 of Clubs']",3,21,False
Jack of Spades,"['Jack of Spades', 'King of Clubs', 'Ace of Diamonds', 'Queen of Hearts', '5 of Hearts', 'Ace of Hearts', '2 of Diamonds', '10 of Spades', '7 of Diamonds', '9 of Clubs', '3 of Spades', '5 of Clubs', '3 of Clubs', '2 of Clubs']",0,12,King of Diamonds,"['Ace of Clubs', '4 of Hearts', '6 of Clubs']",3,21,False
6 of Hearts,"['6 of Hearts', '3 of Diamonds', 'Queen of Diamonds', '10 of Spades', '6 of Spades', '10 of Diamonds', '3 of Clubs', '4 of Hearts', '6 of Clubs', '3 of Hearts', '10 of Clubs']",51,20,9 of Diamonds,"['9 of Clubs', 'Jack of Diamonds']",2,25,True
6 of Hearts,"['6 of Hearts', '3 of Diamonds', 'Queen of Diamonds', '10 of Spades', '6 of Spades', '10 of Diamonds', '3 of Clubs', '4 of Hearts', '6 of Clubs', '3 of Hearts', '10 of Clubs', '7 of Spades']",49,16,9 of Diamonds,"['9 of Clubs', 'Jack of Diamonds']",2,25,True
6 of Hearts,"['6 of Hearts', '3 of Diamonds', 'Queen of Diamonds', '10 of Spades', '6 of Spades', '10 of Diamonds', '3 of Clubs', '4 of Hearts', '6 of Clubs', '3 of Hearts', '10 of Clubs', '7 of Spades']",0,13,9 of Diamonds,"['9 of Clubs', 'Jack of Diamonds']",2,25,True
6 of Hearts,"['6 of Hearts', '3 of Diamonds', 'Queen of Diamonds', '10 of Spades', '6 of Spades', '10 of Diamonds', '3 of Clubs', '4 of Hearts', '6 of Clubs', '3 of Hearts', '10 of Clubs', '7 of Spades']",16,20,9 of Diamonds,"['9 of Clubs', 'Jack of Diamonds']",2,25,True
6 of Hearts,"['6 of Hearts', '3 of Diamonds', 'Queen of Diamonds', '10 of Spades', '6 of Spades', '10 of Diamonds', '3 of Clubs', '4 of Hearts', '6 of Clubs', '3 of Hearts', '10 of Clubs', '7 of Spades', 'King of Spades']",0,13,9 of Diamonds,"['9 of Clubs', 'Jack of Diamonds']",2,25,True
Jack of Hearts,"['Jack of Hearts', 'Queen of Diamonds', '2 of Diamonds', '4 of Hearts', 'Queen of Clubs', '8 of Clubs', '8 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '4 of Clubs', '3 of Clubs']",53,18,6 of Clubs,['10 of Hearts'],1,20,False
Jack of Hearts,"['Jack of Hearts', 'Queen of Diamonds', '2 of Diamonds', '4 of Hearts', 'Queen of Clubs', '8 of Clubs', '8 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '4 of Clubs', '3 of Clubs', 'Ace of Spades', '5 of Clubs']",50,21,6 of Clubs,['10 of Hearts'],1,20,True
Jack of Hearts,"['Jack of Hearts', 'Queen of Diamonds', '2 of Diamonds', '4 of Hearts', 'Queen of Clubs', '8 of Clubs', '8 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '4 of Clubs', '3 of Clubs', 'Ace of Spades', '5 of Clubs', '7 of Spades']",0,8,6 of Clubs,['10 of Hearts'],1,20,False
Jack of Hearts,"['Jack of Hearts', 'Queen of Diamonds', '2 of Diamonds', '4 of Hearts', 'Queen of Clubs', '8 of Clubs', '8 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '4 of Clubs', '3 of Clubs', 'Ace of Spades', '5 of Clubs', '7 of Spades']",18,12,6 of Clubs,['10 of Hearts'],1,20,False
Jack of Hearts,"['Jack of Hearts', 'Queen of Diamonds', '2 of Diamonds', '4 of Hearts', 'Queen of Clubs', '8 of Clubs', '8 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '4 of Clubs', '3 of Clubs', 'Ace of Spades', '5 of Clubs', '7 of Spades', 'Ace of Diamonds', 'Jack of Clubs']",0,7,6 of Clubs,['10 of Hearts'],1,20,False
3 of Spades,"['3 of Spades', '4 of Spades', 'Queen of Diamonds', '5 of Hearts', '6 of Spades', '9 of Spades', 'Queen of Clubs', '5 of Diamonds', '3 of Clubs', '7 of Clubs', 'King of Diamonds']",54,17,King of Hearts,"['10 of Clubs', '9 of Clubs']",2,22,True
3 of Spades,"['3 of Spades', '4 of Spades', 'Queen of Diamonds', '5 of Hearts', '6 of Spades', '9 of Spades', 'Queen of Clubs', '5 of Diamonds', '3 of Clubs', '7 of Clubs', 'King of Diamonds', '3 of Diamonds']",51,13,King of Hearts,"['10 of Clubs', '9 of Clubs']",2,22,True
3 of Spades,"['3 of Spades', '4 of Spades', 'Queen of Diamonds', '5 of Hearts', '6 of Spades', '9 of Spades', 'Queen of Clubs', '5 of Diamonds', '3 of Clubs', '7 of Clubs', 'King of Diamonds', '3 of Diamonds', '2 of Spades']",0,19,King of Hearts,"['10 of Clubs', '9 of Clubs']",2,22,True
3 of Spades,"['3 of Spades', '4 of Spades', 'Queen of Diamonds', '5 of Hearts', '6 of Spades', '9 of Spades', 'Queen of Clubs', '5 of Diamonds', '3 of Clubs', '7 of Clubs', 'King of Diamonds', '3 of Diamonds', '2 of Spades']",18,8,King of Hearts,"['10 of Clubs', '9 of Clubs']",2,22,True
3 of Spades,"['3 of Spades', '4 of Spades', 'Queen of Diamonds', '5 of Hearts', '6 of Spades', '9 of Spades', 'Queen of Clubs', '5 of Diamonds', '3 of Clubs', '7 of Clubs', 'King of Diamonds', '3 of Diamonds', '2 of Spades']",0,17,King of Hearts,"['10 of Clubs', '9 of Clubs']",2,22,True
6 of Hearts,"['6 of Hearts', '9 of Clubs', 'Ace of Diamonds', '10 of Spades', '10 of Hearts', 'King of Hearts', 'Jack of Spades', '7 of Hearts', 'Jack of Clubs', '2 of Diamonds', '7 of Spades']",56,21,10 of Clubs,"['3 of Clubs', '9 of Diamonds']",2,18,True
6 of Hearts,"['6 of Hearts', '9 of Clubs', 'Ace of Diamonds', '10 of Spades', '10 of Hearts', 'King of Hearts', 'Jack of Spades', '7 of Hearts', 'Jack of Clubs', '2 of Diamonds', '7 of Spades', 'Ace of Clubs', 'Queen of Hearts']",54,13,10 of Clubs,"['3 of Clubs', '9 of Diamonds']",2,18,False
6 of Hearts,"['6 of Hearts', '9 of Clubs', 'Ace of Diamonds', '10 of Spades', '10 of Hearts', 'King of Hearts', 'Jack of Spades', '7 of Hearts', 'Jack of Clubs', '2 of Diamonds', '7 of Spades', 'Ace of Clubs', 'Queen of Hearts', 'Ace of Hearts', '2 of Clubs', '6 of Clubs']",0,20,10 of Clubs,"['3 of Clubs', '9 of Diamonds']",2,18,True
6 of Hearts,"['6 of Hearts', '9 of Clubs', 'Ace of Diamonds', '10 of Spades', '10 of Hearts', 'King of Hearts', 'Jack of Spades', '7 of Hearts', 'Jack of Clubs', '2 of Diamonds', '7 of Spades', 'Ace of Clubs', 'Queen of Hearts', 'Ace of Hearts', '2 of Clubs', '6 of Clubs']",18,17,10 of Clubs,"['3 of Clubs', '9 of Diamonds']",2,18,False
6 of Hearts,"['6 of Hearts', '9 of Clubs', 'Ace of Diamonds', '10 of Spades', '10 of Hearts', 'King of Hearts', 'Jack of Spades', '7 of Hearts', 'Jack of Clubs', '2 of Diamonds', '7 of Spades', 'Ace of Clubs', 'Queen of Hearts', 'Ace of Hearts', '2 of Clubs', '6 of Clubs']",0,9,10 of Clubs,"['3 of Clubs', '9 of Diamonds']",2,18,False
10 of Hearts,"['10 of Hearts', '6 of Spades', '3 of Diamonds', '9 of Spades', '8 of Clubs', '7 of Hearts', 'Queen of Hearts', '9 of Hearts', 'Jack of Diamonds', 'King of Hearts', 'Jack of Spades']",57,19,8 of Diamonds,['Queen of Spades'],1,20,False
10 of Hearts,"['10 of Hearts', '6 of Spades', '3 of Diamonds', '9 of Spades', '8 of Clubs', '7 of Hearts', 'Queen of Hearts', '9 of Hearts', 'Jack of Diamonds', 'King of Hearts', 'Jack of Spades', 'King of Spades']",54,17,8 of Diamonds,['Queen of Spades'],1,20,False
10 of Hearts,"['10 of Hearts', '6 of Spades', '3 of Diamonds', '9 of Spades', '8 of Clubs', '7 of Hearts', 'Queen of Hearts', '9 of Hearts', 'Jack of Diamonds', 'King of Hearts', 'Jack of Spades', 'King of Spades']",0,17,8 of Diamonds,['Queen of Spades'],1,20,False
10 of Hearts,"['10 of Hearts', '6 of Spades', '3 of Diamonds', '9 of Spades', '8 of Clubs', '7 of Hearts', 'Queen of Hearts', '9 of Hearts', 'Jack of Diamonds', 'King of Hearts', 'Jack of Spades', 'King of Spades']",18,19,8 of Diamonds,['Queen of Spades'],1,20,False
10 of Hearts,"['10 of Hearts', '6 of Spades', '3 of Diamonds', '9 of Spades', '8 of Clubs', '7 of Hearts', 'Queen of Hearts', '9 of Hearts', 'Jack of Diamonds', 'King of Hearts', 'Jack of Spades', 'King of Spades']",0,20,8 of Diamonds,['Queen of Spades'],1,20,False
Ace of Spades,"['Ace of Spades', 'Queen of Diamonds', 'Queen of Hearts', '5 of Clubs', '10 of Hearts', 'Ace of Diamonds', '2 of Hearts', 'Jack of Spades', 'Ace of Clubs', '2 of Spades', '4 of Diamonds']",60,18,King of Diamonds,"['8 of Hearts', '6 of Hearts', 'Jack of Clubs']",3,25,True
Ace of Spades,"['Ace of Spades', 'Queen of Diamonds', 'Queen of Hearts', '5 of Clubs', '10 of Hearts', 'Ace of Diamonds', '2 of Hearts', 'Jack of Spades', 'Ace of Clubs', '2 of Spades', '4 of Diamonds', '8 of Spades', '4 of Hearts', '5 of Diamonds']",55,22,King of Diamonds,"['8 of Hearts', '6 of Hearts', 'Jack of Clubs']",3,25,False
Ace of Spades,"['Ace of Spades', 'Queen of Diamonds', 'Queen of Hearts', '5 of Clubs', '10 of Hearts', 'Ace of Diamonds', '2 of Hearts', 'Jack of Spades', 'Ace of Clubs', '2 of Spades', '4 of Diamonds', '8 of Spades', '4 of Hearts', '5 of Diamonds', '7 of Spades']",0,3,King of Diamonds,"['8 of Hearts', '6 of Hearts', 'Jack of Clubs']",3,25,True
Ace of Spades,"['Ace of Spades', 'Queen of Diamonds', 'Queen of Hearts', '5 of Clubs', '10 of Hearts', 'Ace of Diamonds', '2 of Hearts', 'Jack of Spades', 'Ace of Clubs', '2 of Spades', '4 of Diamonds', '8 of Spades', '4 of Hearts', '5 of Diamonds', '7 of Spades']",19,20,King of Diamonds,"['8 of Hearts', '6 of Hearts', 'Jack of Clubs']",3,25,True
Ace of Spades,"['Ace of Spades', 'Queen of Diamonds', 'Queen of Hearts', '5 of Clubs', '10 of Hearts', 'Ace of Diamonds', '2 of Hearts', 'Jack of Spades', 'Ace of Clubs', '2 of Spades', '4 of Diamonds', '8 of Spades', '4 of Hearts', '5 of Diamonds', '7 of Spades', '9 of Spades']",0,6,King of Diamonds,"['8 of Hearts', '6 of Hearts', 'Jack of Clubs']",3,25,True
10 of Spades,"['10 of Spades', 'King of Clubs', '7 of Spades', 'King of Spades', '2 of Clubs', 'King of Diamonds', 'King of Hearts', '8 of Clubs', 'Queen of Spades', 'Jack of Hearts', 'Queen of Hearts']",60,17,2 of Hearts,"['3 of Spades', '10 of Diamonds']",2,23,True
10 of Spades,"['10 of Spades', 'King of Clubs', '7 of Spades', 'King of Spades', '2 of Clubs', 'King of Diamonds', 'King of Hearts', '8 of Clubs', 'Queen of Spades', 'Jack of Hearts', 'Queen of Hearts']",56,20,2 of Hearts,"['3 of Spades', '10 of Diamonds']",2,23,True
10 of Spades,"['10 of Spades', 'King of Clubs', '7 of Spades', 'King of Spades', '2 of Clubs', 'King of Diamonds', 'King of Hearts', '8 of Clubs', 'Queen of Spades', 'Jack of Hearts', 'Queen of Hearts', '8 of Diamonds']",0,10,2 of Hearts,"['3 of Spades', '10 of Diamonds']",2,23,True
10 of Spades,"['10 of Spades', 'King of Clubs', '7 of Spades', 'King of Spades', '2 of Clubs', 'King of Diamonds', 'King of Hearts', '8 of Clubs', 'Queen of Spades', 'Jack of Hearts', 'Queen of Hearts', '8 of Diamonds']",19,18,2 of Hearts,"['3 of Spades', '10 of Diamonds']",2,23,True
10 of Spades,"['10 of Spades', 'King of Clubs', '7 of Spades', 'King of Spades', '2 of Clubs', 'King of Diamonds', 'King of Hearts', '8 of Clubs', 'Queen of Spades', 'Jack of Hearts', 'Queen of Hearts', '8 of Diamonds']",0,20,2 of Hearts,"['3 of Spades', '10 of Diamonds']",2,23,True
Queen of Hearts,"['Queen of Hearts', '3 of Clubs', 'Queen of Spades', 'Ace of Hearts', 'King of Hearts', '5 of Hearts', '4 of Hearts', '10 of Hearts', '7 of Spades', '10 of Spades', '8 of Spades']",61,23,2 of Hearts,['Jack of Clubs'],1,20,False
Queen of Hearts,"['Queen of Hearts', '3 of Clubs', 'Queen of Spades', 'Ace of Hearts', 'King of Hearts', '5 of Hearts', '4 of Hearts', '10 of Hearts', '7 of Spades', '10 of Spades', '8 of Spades', 'King of Spades']",57,17,2 of Hearts,['Jack of Clubs'],1,20,False
Queen of Hearts,"['Queen of Hearts', '3 of Clubs', 'Queen of Spades', 'Ace of Hearts', 'King of Hearts', '5 of Hearts', '4 of Hearts', '10 of Hearts', '7 of Spades', '10 of Spades', '8 of Spades', 'King of Spades', '6 of Clubs']",0,9,2 of Hearts,['Jack of Clubs'],1,20,False
Queen of Hearts,"['Queen of Hearts', '3 of Clubs', 'Queen of Spades', 'Ace of Hearts', 'King of Hearts', '5 of Hearts', '4 of Hearts', '10 of Hearts', '7 of Spades', '10 of Spades', '8 of Spades', 'King of Spades', '6 of Clubs']",19,17,2 of Hearts,['Jack of Clubs'],1,20,False
Queen of Hearts,"['Queen of Hearts', '3 of Clubs', 'Queen of Spades', 'Ace of Hearts', 'King of Hearts', '5 of Hearts', '4 of Hearts', '10 of Hearts', '7 of Spades', '10 of Spades', '8 of Spades', 'King of Spades', '6 of Clubs']",0,18,2 of Hearts,['Jack of Clubs'],1,20,False
7 of Clubs,"['7 of Clubs', '5 of Diamonds', 'King of Hearts', '9 of Clubs', '8 of Clubs', '10 of Diamonds', '9 of Diamonds', '3 of Clubs', 'Ace of Hearts', 'King of Clubs', '7 of Spades']",62,18,3 of Hearts,"['6 of Spades', 'Ace of Diamonds', '4 of Spades']",3,18,False
7 of Clubs,"['7 of Clubs', '5 of Diamonds', 'King of Hearts', '9 of Clubs', '8 of Clubs', '10 of Diamonds', '9 of Diamonds', '3 of Clubs', 'Ace of Hearts', 'King of Clubs', '7 of Spades', '3 of Spades']",57,17,3 of Hearts,"['6 of Spades', 'Ace of Diamonds', '4 of Spades']",3,18,False
7 of Clubs,"['7 of Clubs', '5 of Diamonds', 'King of Hearts', '9 of Clubs', '8 of Clubs', '10 of Diamonds', '9 of Diamonds', '3 of Clubs', 'Ace of Hearts', 'King of Clubs', '7 of Spades', '3 of Spades']",0,19,3 of Hearts,"['6 of Spades', 'Ace of Diamonds', '4 of Spades']",3,18,True
7 of Clubs,"['7 of Clubs', '5 of Diamonds', 'King of Hearts', '9 of Clubs', '8 of Clubs', '10 of Diamonds', '9 of Diamonds', '3 of Clubs', 'Ace of Hearts', 'King of Clubs', '7 of Spades', '3 of Spades']",19,4,3 of Hearts,"['6 of Spades', 'Ace of Diamonds', '4 of Spades']",3,18,False
7 of Clubs,"['7 of Clubs', '5 of Diamonds', 'King of Hearts', '9 of Clubs', '8 of Clubs', '10 of Diamonds', '9 of Diamonds', '3 of Clubs', 'Ace of Hearts', 'King of Clubs', '7 of Spades', '3 of Spades']",0,17,3 of Hearts,"['6 of Spades', 'Ace of Diamonds', '4 of Spades']",3,18,False
2 of Clubs,"['2 of Clubs', '9 of Hearts', '6 of Clubs', '10 of Clubs', 'Ace of Clubs', '5 of Diamonds', '9 of Clubs', '4 of Spades', 'Queen of Spades', 'Jack of Spades', '8 of Spades']",63,19,2 of Hearts,"['Queen of Diamonds', 'King of Diamonds']",2,22,True
2 of Clubs,"['2 of Clubs', '9 of Hearts', '6 of Clubs', '10 of Clubs', 'Ace of Clubs', '5 of Diamonds', '9 of Clubs', '4 of Spades', 'Queen of Spades', 'Jack of Spades', '8 of Spades', '4 of Clubs']",58,14,2 of Hearts,"['Queen of Diamonds', 'King of Diamonds']",2,22,True
2 of Clubs,"['2 of Clubs', '9 of Hearts', '6 of Clubs', '10 of Clubs', 'Ace of Clubs', '5 of Diamonds', '9 of Clubs', '4 of Spades', 'Queen of Spades', 'Jack of Spades', '8 of Spades', '4 of Clubs', '3 of Spades']",0,14,2 of Hearts,"['Queen of Diamonds', 'King of Diamonds']",2,22,True
2 of Clubs,"['2 of Clubs', '9 of Hearts', '6 of Clubs', '10 of Clubs', 'Ace of Clubs', '5 of Diamonds', '9 of Clubs', '4 of Spades', 'Queen of Spades', 'Jack of Spades', '8 of Spades', '4 of Clubs', '3 of Spades']",20,17,2 of Hearts,"['Queen of Diamonds', 'King of Diamonds']",2,22,True
2 of Clubs,"['2 of Clubs', '9 of Hearts', '6 of Clubs', '10 of Clubs', 'Ace of Clubs', '5 of Diamonds', '9 of Clubs', '4 of Spades', 'Queen of Spades', 'Jack of Spades', '8 of Spades', '4 of Clubs', '3 of Spades', '3 of Diamonds']",0,18,2 of Hearts,"['Queen of Diamonds', 'King of Diamonds']",2,22,True
Jack of Clubs,"['Jack of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', '10 of Clubs', '4 of Clubs', '2 of Clubs', 'King of Diamonds', 'Queen of Spades', '8 of Diamonds', '2 of Diamonds']",64,26,Ace of Spades,"['4 of Diamonds', '10 of Spades']",2,24,False
Jack of Clubs,"['Jack of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', '10 of Clubs', '4 of Clubs', '2 of Clubs', 'King of Diamonds', 'Queen of Spades', '8 of Diamonds', '2 of Diamonds', 'Jack of Hearts']",58,20,Ace of Spades,"['4 of Diamonds', '10 of Spades']",2,24,True
Jack of Clubs,"['Jack of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', '10 of Clubs', '4 of Clubs', '2 of Clubs', 'King of Diamonds', 'Queen of Spades', '8 of Diamonds', '2 of Diamonds', 'Jack of Hearts']",0,6,Ace of Spades,"['4 of Diamonds', '10 of Spades']",2,24,True
Jack of Clubs,"['Jack of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', '10 of Clubs', '4 of Clubs', '2 of Clubs', 'King of Diamonds', 'Queen of Spades', '8 of Diamonds', '2 of Diamonds', 'Jack of Hearts']",20,20,Ace of Spades,"['4 of Diamonds', '10 of Spades']",2,24,True
Jack of Clubs,"['Jack of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', '10 of Clubs', '4 of Clubs', '2 of Clubs', 'King of Diamonds', 'Queen of Spades', '8 of Diamonds', '2 of Diamonds', 'Jack of Hearts']",0,10,Ace of Spades,"['4 of Diamonds', '10 of Spades']",2,24,True
8 of Spades,"['8 of Spades', '4 of Diamonds', '9 of Hearts', '9 of Diamonds', '10 of Spades', '7 of Spades', 'Queen of Hearts', '9 of Spades', '10 of Clubs', '7 of Clubs', '8 of Diamonds']",66,17,Jack of Spades,['King of Diamonds'],1,18,False
8 of Spades,"['8 of Spades', '4 of Diamonds', '9 of Hearts', '9 of Diamonds', '10 of Spades', '7 of Spades', 'Queen of Hearts', '9 of Spades', '10 of Clubs', '7 of Clubs', '8 of Diamonds', 'Ace of Diamonds', '3 of Spades']",58,19,Jack of Spades,['King of Diamonds'],1,18,True
8 of Spades,"['8 of Spades', '4 of Diamonds', '9 of Hearts', '9 of Diamonds', '10 of Spades', '7 of Spades', 'Queen of Hearts', '9 of Spades', '10 of Clubs', '7 of Clubs', '8 of Diamonds', 'Ace of Diamonds', '3 of Spades']",0,17,Jack of Spades,['King of Diamonds'],1,18,False
8 of Spades,"['8 of Spades', '4 of Diamonds', '9 of Hearts', '9 of Diamonds', '10 of Spades', '7 of Spades', 'Queen of Hearts', '9 of Spades', '10 of Clubs', '7 of Clubs', '8 of Diamonds', 'Ace of Diamonds', '3 of Spades']",20,19,Jack of Spades,['King of Diamonds'],1,18,True
8 of Spades,"['8 of Spades', '4 of Diamonds', '9 of Hearts', '9 of Diamonds', '10 of Spades', '7 of Spades', 'Queen of Hearts', '9 of Spades', '10 of Clubs', '7 of Clubs', '8 of Diamonds', 'Ace of Diamonds', '3 of Spades']",0,15,Jack of Spades,['King of Diamonds'],1,18,False
Jack of Clubs,"['Jack of Clubs', '10 of Hearts', '7 of Clubs', '5 of Clubs', 'Queen of Spades', '8 of Clubs', '3 of Clubs', 'King of Clubs', '2 of Hearts', '3 of Diamonds', '9 of Spades']",66,17,Jack of Diamonds,['7 of Diamonds'],1,17,False
Jack of Clubs,"['Jack of Clubs', '10 of Hearts', '7 of Clubs', '5 of Clubs', 'Queen of Spades', '8 of Clubs', '3 of Clubs', 'King of Clubs', '2 of Hearts', '3 of Diamonds', '9 of Spades']",59,21,Jack of Diamonds,['7 of Diamonds'],1,17,True
Jack of Clubs,"['Jack of Clubs', '10 of Hearts', '7 of Clubs', '5 of Clubs', 'Queen of Spades', '8 of Clubs', '3 of Clubs', 'King of Clubs', '2 of Hearts', '3 of Diamonds', '9 of Spades', '6 of Diamonds']",0,11,Jack of Diamonds,['7 of Diamonds'],1,17,False
Jack of Clubs,"['Jack of Clubs', '10 of Hearts', '7 of Clubs', '5 of Clubs', 'Queen of Spades', '8 of Clubs', '3 of Clubs', 'King of Clubs', '2 of Hearts', '3 of Diamonds', '9 of Spades', '6 of Diamonds']",20,12,Jack of Diamonds,['7 of Diamonds'],1,17,False
Jack of Clubs,"['Jack of Clubs', '10 of Hearts', '7 of Clubs', '5 of Clubs', 'Queen of Spades', '8 of Clubs', '3 of Clubs', 'King of Clubs', '2 of Hearts', '3 of Diamonds', '9 of Spades', '6 of Diamonds']",0,12,Jack of Diamonds,['7 of Diamonds'],1,17,False
5 of Spades,"['5 of Spades', 'Queen of Clubs', '9 of Clubs', 'King of Clubs', '5 of Clubs', '10 of Hearts', '7 of Diamonds', '6 of Clubs', '2 of Clubs', '5 of Diamonds', '9 of Diamonds']",66,19,2 of Spades,"['Queen of Hearts', '7 of Clubs']",2,22,True
5 of Spades,"['5 of Spades', 'Queen of Clubs', '9 of Clubs', 'King of Clubs', '5 of Clubs', '10 of Hearts', '7 of Diamonds', '6 of Clubs', '2 of Clubs', '5 of Diamonds', '9 of Diamonds']",59,15,2 of Spades,"['Queen of Hearts', '7 of Clubs']",2,22,True
5 of Spades,"['5 of Spades', 'Queen of Clubs', '9 of Clubs', 'King of Clubs', '5 of Clubs', '10 of Hearts', '7 of Diamonds', '6 of Clubs', '2 of Clubs', '5 of Diamonds', '9 of Diamonds']",0,17,2 of Spades,"['Queen of Hearts', '7 of Clubs']",2,22,True
5 of Spades,"['5 of Spades', 'Queen of Clubs', '9 of Clubs', 'King of Clubs', '5 of Clubs', '10 of Hearts', '7 of Diamonds', '6 of Clubs', '2 of Clubs', '5 of Diamonds', '9 of Diamonds']",20,8,2 of Spades,"['Queen of Hearts', '7 of Clubs']",2,22,True
5 of Spades,"['5 of Spades', 'Queen of Clubs', '9 of Clubs', 'King of Clubs', '5 of Clubs', '10 of Hearts', '7 of Diamonds', '6 of Clubs', '2 of Clubs', '5 of Diamonds', '9 of Diamonds']",0,14,2 of Spades,"['Queen of Hearts', '7 of Clubs']",2,22,True
King of Spades,"['King of Spades', 'Ace of Spades', 'Jack of Diamonds', 'Jack of Spades', 'Ace of Clubs', '5 of Diamonds', '8 of Clubs', '5 of Clubs', 'Queen of Hearts', '3 of Clubs', '10 of Clubs']",68,17,6 of Clubs,['Queen of Spades'],1,20,False
King of Spades,"['King of Spades', 'Ace of Spades', 'Jack of Diamonds', 'Jack of Spades', 'Ace of Clubs', '5 of Diamonds', '8 of Clubs', '5 of Clubs', 'Queen of Hearts', '3 of Clubs', '10 of Clubs', '4 of Clubs', '2 of Spades']",61,25,6 of Clubs,['Queen of Spades'],1,20,False
King of Spades,"['King of Spades', 'Ace of Spades', 'Jack of Diamonds', 'Jack of Spades', 'Ace of Clubs', '5 of Diamonds', '8 of Clubs', '5 of Clubs', 'Queen of Hearts', '3 of Clubs', '10 of Clubs', '4 of Clubs', '2 of Spades', '4 of Diamonds', 'Jack of Hearts']",0,13,6 of Clubs,['Queen of Spades'],1,20,False
King of Spades,"['King of Spades', 'Ace of Spades', 'Jack of Diamonds', 'Jack of Spades', 'Ace of Clubs', '5 of Diamonds', '8 of Clubs', '5 of Clubs', 'Queen of Hearts', '3 of Clubs', '10 of Clubs', '4 of Clubs', '2 of Spades', '4 of Diamonds', 'Jack of Hearts']",20,15,6 of Clubs,['Queen of Spades'],1,20,False
King of Spades,"['King of Spades', 'Ace of Spades', 'Jack of Diamonds', 'Jack of Spades', 'Ace of Clubs', '5 of Diamonds', '8 of Clubs', '5 of Clubs', 'Queen of Hearts', '3 of Clubs', '10 of Clubs', '4 of Clubs', '2 of Spades', '4 of Diamonds', 'Jack of Hearts']",0,13,6 of Clubs,['Queen of Spades'],1,20,False
2 of Spades,"['2 of Spades', '7 of Hearts', '3 of Spades', '2 of Clubs', 'Jack of Spades', 'Queen of Clubs', '10 of Hearts', 'Ace of Spades', 'Queen of Spades', '10 of Clubs', '8 of Clubs']",69,19,4 of Spades,"['4 of Diamonds', '7 of Diamonds', '5 of Diamonds']",3,18,True
