Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
10 of Hearts,"['10 of Hearts', '10 of Diamonds', '5 of Diamonds', '3 of Diamonds', '9 of Hearts', '9 of Diamonds', '3 of Hearts', '7 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Clubs', 'King of Clubs', '2 of Spades', 'Jack of Clubs']",0,12,8 of Hearts,"['3 of Spades', '6 of Spades']",2,19,False
10 of Hearts,"['10 of Hearts', '10 of Diamonds', '5 of Diamonds', '3 of Diamonds', '9 of Hearts', '9 of Diamonds', '3 of Hearts', '7 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Clubs', 'King of Clubs', '2 of Spades', 'Jack of Clubs']",14,7,8 of Hearts,"['3 of Spades', '6 of Spades']",2,19,False
10 of Hearts,"['10 of Hearts', '10 of Diamonds', '5 of Diamonds', '3 of Diamonds', '9 of Hearts', '9 of Diamonds', '3 of Hearts', '7 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Clubs', 'King of Clubs', '2 of Spades', 'Jack of Clubs', 'King of Diamonds']",0,14,8 of Hearts,"['3 of Spades', '6 of Spades']",2,19,False
10 of Clubs,"['10 of Clubs', 'King of Diamonds', 'Jack of Spades', '10 of Spades', '7 of Spades', 'Ace of Diamonds', 'King of Clubs', '8 of Hearts', '9 of Clubs', 'King of Spades', '8 of Spades']",44,20,2 of Hearts,['10 of Diamonds'],1,20,False
10 of Clubs,"['10 of Clubs', 'King of Diamonds', 'Jack of Spades', '10 of Spades', '7 of Spades', 'Ace of Diamonds', 'King of Clubs', '8 of Hearts', '9 of Clubs', 'King of Spades', '8 of Spades']",41,17,2 of Hearts,['10 of Diamonds'],1,20,False
10 of Clubs,"['10 of Clubs', 'King of Diamonds', 'Jack of Spades', '10 of Spades', '7 of Spades', 'Ace of Diamonds', 'King of Clubs', '8 of Hearts', '9 of Clubs', 'King of Spades', '8 of Spades']",0,11,2 of Hearts,['10 of Diamonds'],1,20,False
10 of Clubs,"['10 of Clubs', 'King of Diamonds', 'Jack of Spades', '10 of Spades', '7 of Spades', 'Ace of Diamonds', 'King of Clubs', '8 of Hearts', '9 of Clubs', 'King of Spades', '8 of Spades']",14,17,2 of Hearts,['10 of Diamonds'],1,20,False
10 of Clubs,"['10 of Clubs', 'King of Diamonds', 'Jack of Spades', '10 of Spades', '7 of Spades', 'Ace of Diamonds', 'King of Clubs', '8 of Hearts', '9 of Clubs', 'King of Spades', '8 of Spades']",0,18,2 of Hearts,['10 of Diamonds'],1,20,False
Jack of Clubs,"['Jack of Clubs', '10 of Clubs', 'Ace of Hearts', 'King of Clubs', 'Jack of Spades', '2 of Diamonds', '9 of Hearts', '9 of Spades', '5 of Spades', '8 of Spades', 'Ace of Diamonds']",46,20,2 of Hearts,"['3 of Spades', '4 of Clubs']",2,17,True
Jack of Clubs,"['Jack of Clubs', '10 of Clubs', 'Ace of Hearts', 'King of Clubs', 'Jack of Spades', '2 of Diamonds', '9 of Hearts', '9 of Spades', '5 of Spades', '8 of Spades', 'Ace of Diamonds', '3 of Clubs', '6 of Spades']",41,20,2 of Hearts,"['3 of Spades', '4 of Clubs']",2,17,True
Jack of Clubs,"['Jack of Clubs', '10 of Clubs', 'Ace of Hearts', 'King of Clubs', 'Jack of Spades', '2 of Diamonds', '9 of Hearts', '9 of Spades', '5 of Spades', '8 of Spades', 'Ace of Diamonds', '3 of Clubs', '6 of Spades']",0,11,2 of Hearts,"['3 of Spades', '4 of Clubs']",2,17,False
Jack of Clubs,"['Jack of Clubs', '10 of Clubs', 'Ace of Hearts', 'King of Clubs', 'Jack of Spades', '2 of Diamonds', '9 of Hearts', '9 of Spades', '5 of Spades', '8 of Spades', 'Ace of Diamonds', '3 of Clubs', '6 of Spades']",14,14,2 of Hearts,"['3 of Spades', '4 of Clubs']",2,17,False
Jack of Clubs,"['Jack of Clubs', '10 of Clubs', 'Ace of Hearts', 'King of Clubs', 'Jack of Spades', '2 of Diamonds', '9 of Hearts', '9 of Spades', '5 of Spades', '8 of Spades', 'Ace of Diamonds', '3 of Clubs', '6 of Spades']",0,9,2 of Hearts,"['3 of Spades', '4 of Clubs']",2,17,False
2 of Hearts,"['2 of Hearts', '7 of Clubs', '4 of Hearts', '9 of Spades', '4 of Spades', '10 of Diamonds', 'Jack of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Spades', '9 of Clubs']",47,19,8 of Hearts,"['2 of Spades', 'King of Hearts', '7 of Diamonds']",3,21,False
2 of Hearts,"['2 of Hearts', '7 of Clubs', '4 of Hearts', '9 of Spades', '4 of Spades', '10 of Diamonds', 'Jack of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Spades', '9 of Clubs', '8 of Spades']",41,13,8 of Hearts,"['2 of Spades', 'King of Hearts', '7 of Diamonds']",3,21,False
2 of Hearts,"['2 of Hearts', '7 of Clubs', '4 of Hearts', '9 of Spades', '4 of Spades', '10 of Diamonds', 'Jack of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Spades', '9 of Clubs', '8 of Spades']",0,20,8 of Hearts,"['2 of Spades', 'King of Hearts', '7 of Diamonds']",3,21,False
2 of Hearts,"['2 of Hearts', '7 of Clubs', '4 of Hearts', '9 of Spades', '4 of Spades', '10 of Diamonds', 'Jack of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Spades', '9 of Clubs', '8 of Spades']",15,20,8 of Hearts,"['2 of Spades', 'King of Hearts', '7 of Diamonds']",3,21,False
2 of Hearts,"['2 of Hearts', '7 of Clubs', '4 of Hearts', '9 of Spades', '4 of Spades', '10 of Diamonds', 'Jack of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Spades', '9 of Clubs', '8 of Spades', '8 of Diamonds']",0,19,8 of Hearts,"['2 of Spades', 'King of Hearts', '7 of Diamonds']",3,21,False
2 of Diamonds,"['2 of Diamonds', 'Jack of Clubs', '3 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '2 of Clubs', 'Ace of Spades', 'Jack of Diamonds', '8 of Diamonds', 'Ace of Clubs', '7 of Hearts']",49,24,Ace of Hearts,"['King of Diamonds', '6 of Diamonds']",2,18,False
2 of Diamonds,"['2 of Diamonds', 'Jack of Clubs', '3 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '2 of Clubs', 'Ace of Spades', 'Jack of Diamonds', '8 of Diamonds', 'Ace of Clubs', '7 of Hearts', 'Ace of Diamonds', '10 of Clubs']",41,20,Ace of Hearts,"['King of Diamonds', '6 of Diamonds']",2,18,True
2 of Diamonds,"['2 of Diamonds', 'Jack of Clubs', '3 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '2 of Clubs', 'Ace of Spades', 'Jack of Diamonds', '8 of Diamonds', 'Ace of Clubs', '7 of Hearts', 'Ace of Diamonds', '10 of Clubs']",0,3,Ace of Hearts,"['King of Diamonds', '6 of Diamonds']",2,18,False
2 of Diamonds,"['2 of Diamonds', 'Jack of Clubs', '3 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '2 of Clubs', 'Ace of Spades', 'Jack of Diamonds', '8 of Diamonds', 'Ace of Clubs', '7 of Hearts', 'Ace of Diamonds', '10 of Clubs']",15,18,Ace of Hearts,"['King of Diamonds', '6 of Diamonds']",2,18,False
2 of Diamonds,"['2 of Diamonds', 'Jack of Clubs', '3 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '2 of Clubs', 'Ace of Spades', 'Jack of Diamonds', '8 of Diamonds', 'Ace of Clubs', '7 of Hearts', 'Ace of Diamonds', '10 of Clubs']",0,8,Ace of Hearts,"['King of Diamonds', '6 of Diamonds']",2,18,False
8 of Spades,"['8 of Spades', '10 of Clubs', 'King of Hearts', '8 of Clubs', '6 of Hearts', 'King of Spades', '7 of Clubs', '7 of Spades', '3 of Clubs', '5 of Clubs', 'King of Clubs']",49,20,4 of Diamonds,['Jack of Diamonds'],1,18,True
8 of Spades,"['8 of Spades', '10 of Clubs', 'King of Hearts', '8 of Clubs', '6 of Hearts', 'King of Spades', '7 of Clubs', '7 of Spades', '3 of Clubs', '5 of Clubs', 'King of Clubs']",42,24,4 of Diamonds,['Jack of Diamonds'],1,18,False
8 of Spades,"['8 of Spades', '10 of Clubs', 'King of Hearts', '8 of Clubs', '6 of Hearts', 'King of Spades', '7 of Clubs', '7 of Spades', '3 of Clubs', '5 of Clubs', 'King of Clubs', 'Queen of Hearts']",0,17,4 of Diamonds,['Jack of Diamonds'],1,18,False
8 of Spades,"['8 of Spades', '10 of Clubs', 'King of Hearts', '8 of Clubs', '6 of Hearts', 'King of Spades', '7 of Clubs', '7 of Spades', '3 of Clubs', '5 of Clubs', 'King of Clubs', 'Queen of Hearts']",16,17,4 of Diamonds,['Jack of Diamonds'],1,18,False
8 of Spades,"['8 of Spades', '10 of Clubs', 'King of Hearts', '8 of Clubs', '6 of Hearts', 'King of Spades', '7 of Clubs', '7 of Spades', '3 of Clubs', '5 of Clubs', 'King of Clubs', 'Queen of Hearts', '7 of Diamonds']",0,15,4 of Diamonds,['Jack of Diamonds'],1,18,False
Jack of Diamonds,"['Jack of Diamonds', '2 of Clubs', '3 of Clubs', '10 of Spades', '3 of Spades', '8 of Hearts', '3 of Hearts', '9 of Clubs', 'Ace of Clubs', 'King of Spades', '6 of Clubs']",51,23,10 of Clubs,['7 of Hearts'],1,17,False
Jack of Diamonds,"['Jack of Diamonds', '2 of Clubs', '3 of Clubs', '10 of Spades', '3 of Spades', '8 of Hearts', '3 of Hearts', '9 of Clubs', 'Ace of Clubs', 'King of Spades', '6 of Clubs', '8 of Diamonds', '10 of Hearts']",43,19,10 of Clubs,['7 of Hearts'],1,17,True
Jack of Diamonds,"['Jack of Diamonds', '2 of Clubs', '3 of Clubs', '10 of Spades', '3 of Spades', '8 of Hearts', '3 of Hearts', '9 of Clubs', 'Ace of Clubs', 'King of Spades', '6 of Clubs', '8 of Diamonds', '10 of Hearts', '6 of Spades']",0,11,10 of Clubs,['7 of Hearts'],1,17,False
Jack of Diamonds,"['Jack of Diamonds', '2 of Clubs', '3 of Clubs', '10 of Spades', '3 of Spades', '8 of Hearts', '3 of Hearts', '9 of Clubs', 'Ace of Clubs', 'King of Spades', '6 of Clubs', '8 of Diamonds', '10 of Hearts', '6 of Spades']",17,17,10 of Clubs,['7 of Hearts'],1,17,False
Jack of Diamonds,"['Jack of Diamonds', '2 of Clubs', '3 of Clubs', '10 of Spades', '3 of Spades', '8 of Hearts', '3 of Hearts', '9 of Clubs', 'Ace of Clubs', 'King of Spades', '6 of Clubs', '8 of Diamonds', '10 of Hearts', '6 of Spades', '7 of Spades']",0,16,10 of Clubs,['7 of Hearts'],1,17,False
9 of Clubs,"['9 of Clubs', '4 of Diamonds', '9 of Spades', '2 of Clubs', '7 of Clubs', 'King of Spades', '3 of Clubs', '6 of Diamonds', '10 of Diamonds', '3 of Hearts', '10 of Hearts']",53,26,5 of Clubs,['King of Diamonds'],1,19,False
9 of Clubs,"['9 of Clubs', '4 of Diamonds', '9 of Spades', '2 of Clubs', '7 of Clubs', 'King of Spades', '3 of Clubs', '6 of Diamonds', '10 of Diamonds', '3 of Hearts', '10 of Hearts', '3 of Diamonds', 'Jack of Diamonds']",44,18,5 of Clubs,['King of Diamonds'],1,19,False
9 of Clubs,"['9 of Clubs', '4 of Diamonds', '9 of Spades', '2 of Clubs', '7 of Clubs', 'King of Spades', '3 of Clubs', '6 of Diamonds', '10 of Diamonds', '3 of Hearts', '10 of Hearts', '3 of Diamonds', 'Jack of Diamonds', '9 of Diamonds']",0,13,5 of Clubs,['King of Diamonds'],1,19,False
9 of Clubs,"['9 of Clubs', '4 of Diamonds', '9 of Spades', '2 of Clubs', '7 of Clubs', 'King of Spades', '3 of Clubs', '6 of Diamonds', '10 of Diamonds', '3 of Hearts', '10 of Hearts', '3 of Diamonds', 'Jack of Diamonds', '9 of Diamonds']",18,20,5 of Clubs,['King of Diamonds'],1,19,True
9 of Clubs,"['9 of Clubs', '4 of Diamonds', '9 of Spades', '2 of Clubs', '7 of Clubs', 'King of Spades', '3 of Clubs', '6 of Diamonds', '10 of Diamonds', '3 of Hearts', '10 of Hearts', '3 of Diamonds', 'Jack of Diamonds', '9 of Diamonds', '4 of Clubs']",0,13,5 of Clubs,['King of Diamonds'],1,19,False
9 of Hearts,"['9 of Hearts', 'Ace of Hearts', 'King of Diamonds', 'Ace of Spades', '4 of Spades', '6 of Hearts', 'King of Spades', '3 of Spades', '6 of Diamonds', '2 of Diamonds', '5 of Hearts']",55,23,10 of Spades,['9 of Clubs'],1,18,False
9 of Hearts,"['9 of Hearts', 'Ace of Hearts', 'King of Diamonds', 'Ace of Spades', '4 of Spades', '6 of Hearts', 'King of Spades', '3 of Spades', '6 of Diamonds', '2 of Diamonds', '5 of Hearts', '3 of Clubs', '9 of Spades']",46,17,10 of Spades,['9 of Clubs'],1,18,False
9 of Hearts,"['9 of Hearts', 'Ace of Hearts', 'King of Diamonds', 'Ace of Spades', '4 of Spades', '6 of Hearts', 'King of Spades', '3 of Spades', '6 of Diamonds', '2 of Diamonds', '5 of Hearts', '3 of Clubs', '9 of Spades', 'Jack of Hearts', '2 of Clubs']",0,16,10 of Spades,['9 of Clubs'],1,18,False
9 of Hearts,"['9 of Hearts', 'Ace of Hearts', 'King of Diamonds', 'Ace of Spades', '4 of Spades', '6 of Hearts', 'King of Spades', '3 of Spades', '6 of Diamonds', '2 of Diamonds', '5 of Hearts', '3 of Clubs', '9 of Spades', 'Jack of Hearts', '2 of Clubs']",19,19,10 of Spades,['9 of Clubs'],1,18,True
9 of Hearts,"['9 of Hearts', 'Ace of Hearts', 'King of Diamonds', 'Ace of Spades', '4 of Spades', '6 of Hearts', 'King of Spades', '3 of Spades', '6 of Diamonds', '2 of Diamonds', '5 of Hearts', '3 of Clubs', '9 of Spades', 'Jack of Hearts', '2 of Clubs', 'Queen of Spades']",0,7,10 of Spades,['9 of Clubs'],1,18,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '7 of Hearts', '3 of Clubs', '5 of Hearts', '9 of Clubs', '7 of Spades', '8 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds']",56,25,3 of Hearts,"['5 of Spades', '2 of Hearts', '9 of Diamonds']",3,20,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '7 of Hearts', '3 of Clubs', '5 of Hearts', '9 of Clubs', '7 of Spades', '8 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', '10 of Clubs']",47,18,3 of Hearts,"['5 of Spades', '2 of Hearts', '9 of Diamonds']",3,20,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '7 of Hearts', '3 of Clubs', '5 of Hearts', '9 of Clubs', '7 of Spades', '8 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', '10 of Clubs', '10 of Spades']",0,16,3 of Hearts,"['5 of Spades', '2 of Hearts', '9 of Diamonds']",3,20,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '7 of Hearts', '3 of Clubs', '5 of Hearts', '9 of Clubs', '7 of Spades', '8 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', '10 of Clubs', '10 of Spades']",19,18,3 of Hearts,"['5 of Spades', '2 of Hearts', '9 of Diamonds']",3,20,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '7 of Hearts', '3 of Clubs', '5 of Hearts', '9 of Clubs', '7 of Spades', '8 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', '10 of Clubs', '10 of Spades']",0,11,3 of Hearts,"['5 of Spades', '2 of Hearts', '9 of Diamonds']",3,20,False
King of Clubs,"['King of Clubs', 'Ace of Spades', '5 of Clubs', '7 of Clubs', 'Jack of Diamonds', '3 of Hearts', '6 of Diamonds', '6 of Spades', '7 of Spades', 'Ace of Hearts', '5 of Hearts']",58,24,6 of Clubs,"['6 of Hearts', 'Queen of Clubs']",2,26,False
King of Clubs,"['King of Clubs', 'Ace of Spades', '5 of Clubs', '7 of Clubs', 'Jack of Diamonds', '3 of Hearts', '6 of Diamonds', '6 of Spades', '7 of Spades', 'Ace of Hearts', '5 of Hearts', '8 of Diamonds', '10 of Diamonds']",47,17,6 of Clubs,"['6 of Hearts', 'Queen of Clubs']",2,26,True
King of Clubs,"['King of Clubs', 'Ace of Spades', '5 of Clubs', '7 of Clubs', 'Jack of Diamonds', '3 of Hearts', '6 of Diamonds', '6 of Spades', '7 of Spades', 'Ace of Hearts', '5 of Hearts', '8 of Diamonds', '10 of Diamonds']",0,9,6 of Clubs,"['6 of Hearts', 'Queen of Clubs']",2,26,True
King of Clubs,"['King of Clubs', 'Ace of Spades', '5 of Clubs', '7 of Clubs', 'Jack of Diamonds', '3 of Hearts', '6 of Diamonds', '6 of Spades', '7 of Spades', 'Ace of Hearts', '5 of Hearts', '8 of Diamonds', '10 of Diamonds']",20,17,6 of Clubs,"['6 of Hearts', 'Queen of Clubs']",2,26,True
King of Clubs,"['King of Clubs', 'Ace of Spades', '5 of Clubs', '7 of Clubs', 'Jack of Diamonds', '3 of Hearts', '6 of Diamonds', '6 of Spades', '7 of Spades', 'Ace of Hearts', '5 of Hearts', '8 of Diamonds', '10 of Diamonds', '4 of Spades']",0,6,6 of Clubs,"['6 of Hearts', 'Queen of Clubs']",2,26,True
3 of Diamonds,"['3 of Diamonds', '5 of Clubs', '6 of Diamonds', '7 of Diamonds', '9 of Clubs', '2 of Clubs', '8 of Diamonds', '10 of Spades', '2 of Spades', '2 of Diamonds', '6 of Clubs']",60,25,Ace of Diamonds,"['3 of Clubs', 'Jack of Hearts', '7 of Spades']",3,23,False
3 of Diamonds,"['3 of Diamonds', '5 of Clubs', '6 of Diamonds', '7 of Diamonds', '9 of Clubs', '2 of Clubs', '8 of Diamonds', '10 of Spades', '2 of Spades', '2 of Diamonds', '6 of Clubs', '4 of Clubs', 'King of Hearts']",47,16,Ace of Diamonds,"['3 of Clubs', 'Jack of Hearts', '7 of Spades']",3,23,True
3 of Diamonds,"['3 of Diamonds', '5 of Clubs', '6 of Diamonds', '7 of Diamonds', '9 of Clubs', '2 of Clubs', '8 of Diamonds', '10 of Spades', '2 of Spades', '2 of Diamonds', '6 of Clubs', '4 of Clubs', 'King of Hearts']",0,10,Ace of Diamonds,"['3 of Clubs', 'Jack of Hearts', '7 of Spades']",3,23,True
3 of Diamonds,"['3 of Diamonds', '5 of Clubs', '6 of Diamonds', '7 of Diamonds', '9 of Clubs', '2 of Clubs', '8 of Diamonds', '10 of Spades', '2 of Spades', '2 of Diamonds', '6 of Clubs', '4 of Clubs', 'King of Hearts']",21,18,Ace of Diamonds,"['3 of Clubs', 'Jack of Hearts', '7 of Spades']",3,23,True
3 of Diamonds,"['3 of Diamonds', '5 of Clubs', '6 of Diamonds', '7 of Diamonds', '9 of Clubs', '2 of Clubs', '8 of Diamonds', '10 of Spades', '2 of Spades', '2 of Diamonds', '6 of Clubs', '4 of Clubs', 'King of Hearts', '6 of Spades']",0,8,Ace of Diamonds,"['3 of Clubs', 'Jack of Hearts', '7 of Spades']",3,23,True
Jack of Clubs,"['Jack of Clubs', '3 of Diamonds', '4 of Spades', '5 of Clubs', '8 of Spades', 'Jack of Hearts', '10 of Hearts', '8 of Hearts', 'Ace of Diamonds', '4 of Hearts', '9 of Hearts']",61,17,8 of Clubs,"['6 of Clubs', 'Queen of Hearts']",2,26,True
Jack of Clubs,"['Jack of Clubs', '3 of Diamonds', '4 of Spades', '5 of Clubs', '8 of Spades', 'Jack of Hearts', '10 of Hearts', '8 of Hearts', 'Ace of Diamonds', '4 of Hearts', '9 of Hearts', 'King of Spades']",48,19,8 of Clubs,"['6 of Clubs', 'Queen of Hearts']",2,26,True
Jack of Clubs,"['Jack of Clubs', '3 of Diamonds', '4 of Spades', '5 of Clubs', '8 of Spades', 'Jack of Hearts', '10 of Hearts', '8 of Hearts', 'Ace of Diamonds', '4 of Hearts', '9 of Hearts', 'King of Spades', '6 of Diamonds']",0,20,8 of Clubs,"['6 of Clubs', 'Queen of Hearts']",2,26,True
Jack of Clubs,"['Jack of Clubs', '3 of Diamonds', '4 of Spades', '5 of Clubs', '8 of Spades', 'Jack of Hearts', '10 of Hearts', '8 of Hearts', 'Ace of Diamonds', '4 of Hearts', '9 of Hearts', 'King of Spades', '6 of Diamonds']",21,9,8 of Clubs,"['6 of Clubs', 'Queen of Hearts']",2,26,True
Jack of Clubs,"['Jack of Clubs', '3 of Diamonds', '4 of Spades', '5 of Clubs', '8 of Spades', 'Jack of Hearts', '10 of Hearts', '8 of Hearts', 'Ace of Diamonds', '4 of Hearts', '9 of Hearts', 'King of Spades', '6 of Diamonds']",0,13,8 of Clubs,"['6 of Clubs', 'Queen of Hearts']",2,26,True
2 of Diamonds,"['2 of Diamonds', '4 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Clubs', '9 of Clubs', '3 of Clubs', '10 of Spades', '4 of Hearts', 'Jack of Diamonds']",62,17,Queen of Clubs,"['9 of Diamonds', '7 of Spades']",2,18,False
2 of Diamonds,"['2 of Diamonds', '4 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Clubs', '9 of Clubs', '3 of Clubs', '10 of Spades', '4 of Hearts', 'Jack of Diamonds', '6 of Hearts']",49,14,Queen of Clubs,"['9 of Diamonds', '7 of Spades']",2,18,False
2 of Diamonds,"['2 of Diamonds', '4 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Clubs', '9 of Clubs', '3 of Clubs', '10 of Spades', '4 of Hearts', 'Jack of Diamonds', '6 of Hearts', '5 of Hearts']",0,10,Queen of Clubs,"['9 of Diamonds', '7 of Spades']",2,18,False
2 of Diamonds,"['2 of Diamonds', '4 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Clubs', '9 of Clubs', '3 of Clubs', '10 of Spades', '4 of Hearts', 'Jack of Diamonds', '6 of Hearts', '5 of Hearts']",21,13,Queen of Clubs,"['9 of Diamonds', '7 of Spades']",2,18,False
2 of Diamonds,"['2 of Diamonds', '4 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Clubs', '9 of Clubs', '3 of Clubs', '10 of Spades', '4 of Hearts', 'Jack of Diamonds', '6 of Hearts', '5 of Hearts']",0,14,Queen of Clubs,"['9 of Diamonds', '7 of Spades']",2,18,False
Ace of Spades,"['Ace of Spades', '4 of Hearts', '8 of Hearts', '5 of Clubs', '8 of Clubs', 'Jack of Hearts', '8 of Spades', '10 of Clubs', '7 of Clubs', '4 of Spades', '9 of Clubs']",63,22,Jack of Spades,"['King of Spades', '6 of Clubs']",2,17,False
Ace of Spades,"['Ace of Spades', '4 of Hearts', '8 of Hearts', '5 of Clubs', '8 of Clubs', 'Jack of Hearts', '8 of Spades', '10 of Clubs', '7 of Clubs', '4 of Spades', '9 of Clubs', 'Queen of Spades']",50,17,Jack of Spades,"['King of Spades', '6 of Clubs']",2,17,False
Ace of Spades,"['Ace of Spades', '4 of Hearts', '8 of Hearts', '5 of Clubs', '8 of Clubs', 'Jack of Hearts', '8 of Spades', '10 of Clubs', '7 of Clubs', '4 of Spades', '9 of Clubs', 'Queen of Spades', '4 of Clubs']",0,18,Jack of Spades,"['King of Spades', '6 of Clubs']",2,17,True
Ace of Spades,"['Ace of Spades', '4 of Hearts', '8 of Hearts', '5 of Clubs', '8 of Clubs', 'Jack of Hearts', '8 of Spades', '10 of Clubs', '7 of Clubs', '4 of Spades', '9 of Clubs', 'Queen of Spades', '4 of Clubs']",21,17,Jack of Spades,"['King of Spades', '6 of Clubs']",2,17,False
Ace of Spades,"['Ace of Spades', '4 of Hearts', '8 of Hearts', '5 of Clubs', '8 of Clubs', 'Jack of Hearts', '8 of Spades', '10 of Clubs', '7 of Clubs', '4 of Spades', '9 of Clubs', 'Queen of Spades', '4 of Clubs']",0,13,Jack of Spades,"['King of Spades', '6 of Clubs']",2,17,False
8 of Clubs,"['8 of Clubs', '8 of Spades', '6 of Diamonds', '3 of Clubs', '6 of Clubs', '3 of Hearts', 'Queen of Diamonds', 'Queen of Spades', '9 of Clubs', '4 of Spades', '9 of Spades']",64,24,10 of Spades,['Jack of Clubs'],1,18,False
8 of Clubs,"['8 of Clubs', '8 of Spades', '6 of Diamonds', '3 of Clubs', '6 of Clubs', '3 of Hearts', 'Queen of Diamonds', 'Queen of Spades', '9 of Clubs', '4 of Spades', '9 of Spades', 'Queen of Clubs']",52,18,10 of Spades,['Jack of Clubs'],1,18,False
8 of Clubs,"['8 of Clubs', '8 of Spades', '6 of Diamonds', '3 of Clubs', '6 of Clubs', '3 of Hearts', 'Queen of Diamonds', 'Queen of Spades', '9 of Clubs', '4 of Spades', '9 of Spades', 'Queen of Clubs', '2 of Spades', '7 of Diamonds']",0,13,10 of Spades,['Jack of Clubs'],1,18,False
8 of Clubs,"['8 of Clubs', '8 of Spades', '6 of Diamonds', '3 of Clubs', '6 of Clubs', '3 of Hearts', 'Queen of Diamonds', 'Queen of Spades', '9 of Clubs', '4 of Spades', '9 of Spades', 'Queen of Clubs', '2 of Spades', '7 of Diamonds']",21,19,10 of Spades,['Jack of Clubs'],1,18,True
8 of Clubs,"['8 of Clubs', '8 of Spades', '6 of Diamonds', '3 of Clubs', '6 of Clubs', '3 of Hearts', 'Queen of Diamonds', 'Queen of Spades', '9 of Clubs', '4 of Spades', '9 of Spades', 'Queen of Clubs', '2 of Spades', '7 of Diamonds']",0,13,10 of Spades,['Jack of Clubs'],1,18,False
Jack of Diamonds,"['Jack of Diamonds', '3 of Diamonds', '10 of Spades', 'King of Diamonds', 'King of Hearts', '7 of Diamonds', '9 of Diamonds', '7 of Hearts', '6 of Spades', '4 of Hearts', '6 of Hearts']",65,21,2 of Spades,['8 of Hearts'],1,18,True
Jack of Diamonds,"['Jack of Diamonds', '3 of Diamonds', '10 of Spades', 'King of Diamonds', 'King of Hearts', '7 of Diamonds', '9 of Diamonds', '7 of Hearts', '6 of Spades', '4 of Hearts', '6 of Hearts', '8 of Clubs']",55,21,2 of Spades,['8 of Hearts'],1,18,True
Jack of Diamonds,"['Jack of Diamonds', '3 of Diamonds', '10 of Spades', 'King of Diamonds', 'King of Hearts', '7 of Diamonds', '9 of Diamonds', '7 of Hearts', '6 of Spades', '4 of Hearts', '6 of Hearts', '8 of Clubs', 'Ace of Hearts', 'King of Spades', '7 of Spades']",0,16,2 of Spades,['8 of Hearts'],1,18,False
Jack of Diamonds,"['Jack of Diamonds', '3 of Diamonds', '10 of Spades', 'King of Diamonds', 'King of Hearts', '7 of Diamonds', '9 of Diamonds', '7 of Hearts', '6 of Spades', '4 of Hearts', '6 of Hearts', '8 of Clubs', 'Ace of Hearts', 'King of Spades', '7 of Spades']",22,22,2 of Spades,['8 of Hearts'],1,18,False
Jack of Diamonds,"['Jack of Diamonds', '3 of Diamonds', '10 of Spades', 'King of Diamonds', 'King of Hearts', '7 of Diamonds', '9 of Diamonds', '7 of Hearts', '6 of Spades', '4 of Hearts', '6 of Hearts', '8 of Clubs', 'Ace of Hearts', 'King of Spades', '7 of Spades', '9 of Hearts']",0,10,2 of Spades,['8 of Hearts'],1,18,False
2 of Hearts,"['2 of Hearts', '9 of Hearts', 'Ace of Hearts', '3 of Spades', '7 of Hearts', 'Jack of Spades', 'Jack of Clubs', '9 of Spades', '5 of Clubs', '7 of Spades', 'Ace of Clubs']",67,24,6 of Diamonds,"['King of Spades', '7 of Diamonds']",2,19,False
