Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
Ace of Clubs,"['Ace of Clubs', 'Ace of Diamonds', 'Jack of Clubs', 'King of Spades', '4 of Hearts', '9 of Hearts', 'King of Hearts', '6 of Diamonds', '7 of Diamonds', '6 of Clubs', 'Jack of Diamonds', '5 of Spades', '2 of Clubs']",33,22,4 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Queen of Clubs']",3,24,False
Ace of Clubs,"['Ace of Clubs', 'Ace of Diamonds', 'Jack of Clubs', 'King of Spades', '4 of Hearts', '9 of Hearts', 'King of Hearts', '6 of Diamonds', '7 of Diamonds', '6 of Clubs', 'Jack of Diamonds', '5 of Spades', '2 of Clubs', '8 of Clubs']",0,19,4 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Queen of Clubs']",3,24,True
Ace of Clubs,"['Ace of Clubs', 'Ace of Diamonds', 'Jack of Clubs', 'King of Spades', '4 of Hearts', '9 of Hearts', 'King of Hearts', '6 of Diamonds', '7 of Diamonds', '6 of Clubs', 'Jack of Diamonds', '5 of Spades', '2 of Clubs', '8 of Clubs']",14,15,4 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Queen of Clubs']",3,24,True
Ace of Clubs,"['Ace of Clubs', 'Ace of Diamonds', 'Jack of Clubs', 'King of Spades', '4 of Hearts', '9 of Hearts', 'King of Hearts', '6 of Diamonds', '7 of Diamonds', '6 of Clubs', 'Jack of Diamonds', '5 of Spades', '2 of Clubs', '8 of Clubs', '2 of Spades']",0,16,4 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Queen of Clubs']",3,24,True
Queen of Clubs,"['Queen of Clubs', '3 of Clubs', 'Ace of Diamonds', '8 of Clubs', '3 of Diamonds', '4 of Clubs', 'King of Hearts', '6 of Hearts', '2 of Hearts', '5 of Spades', 'King of Spades']",45,21,9 of Clubs,['8 of Spades'],1,18,True
Queen of Clubs,"['Queen of Clubs', '3 of Clubs', 'Ace of Diamonds', '8 of Clubs', '3 of Diamonds', '4 of Clubs', 'King of Hearts', '6 of Hearts', '2 of Hearts', '5 of Spades', 'King of Spades', 'Ace of Clubs', 'Queen of Diamonds', '6 of Clubs']",34,20,9 of Clubs,['8 of Spades'],1,18,True
Queen of Clubs,"['Queen of Clubs', '3 of Clubs', 'Ace of Diamonds', '8 of Clubs', '3 of Diamonds', '4 of Clubs', 'King of Hearts', '6 of Hearts', '2 of Hearts', '5 of Spades', 'King of Spades', 'Ace of Clubs', 'Queen of Diamonds', '6 of Clubs', '9 of Diamonds']",0,14,9 of Clubs,['8 of Spades'],1,18,False
Queen of Clubs,"['Queen of Clubs', '3 of Clubs', 'Ace of Diamonds', '8 of Clubs', '3 of Diamonds', '4 of Clubs', 'King of Hearts', '6 of Hearts', '2 of Hearts', '5 of Spades', 'King of Spades', 'Ace of Clubs', 'Queen of Diamonds', '6 of Clubs', '9 of Diamonds']",16,20,9 of Clubs,['8 of Spades'],1,18,True
Queen of Clubs,"['Queen of Clubs', '3 of Clubs', 'Ace of Diamonds', '8 of Clubs', '3 of Diamonds', '4 of Clubs', 'King of Hearts', '6 of Hearts', '2 of Hearts', '5 of Spades', 'King of Spades', 'Ace of Clubs', 'Queen of Diamonds', '6 of Clubs', '9 of Diamonds', '2 of Spades', '10 of Diamonds']",0,15,9 of Clubs,['8 of Spades'],1,18,False
2 of Diamonds,"['2 of Diamonds', '10 of Diamonds', '5 of Hearts', '9 of Clubs', '5 of Clubs', '3 of Spades', '5 of Spades', '4 of Clubs', '8 of Clubs', 'Jack of Spades', '4 of Hearts']",46,24,2 of Clubs,"['Jack of Hearts', 'King of Diamonds']",2,22,False
2 of Diamonds,"['2 of Diamonds', '10 of Diamonds', '5 of Hearts', '9 of Clubs', '5 of Clubs', '3 of Spades', '5 of Spades', '4 of Clubs', '8 of Clubs', 'Jack of Spades', '4 of Hearts', '9 of Spades']",34,14,2 of Clubs,"['Jack of Hearts', 'King of Diamonds']",2,22,True
2 of Diamonds,"['2 of Diamonds', '10 of Diamonds', '5 of Hearts', '9 of Clubs', '5 of Clubs', '3 of Spades', '5 of Spades', '4 of Clubs', '8 of Clubs', 'Jack of Spades', '4 of Hearts', '9 of Spades']",0,8,2 of Clubs,"['Jack of Hearts', 'King of Diamonds']",2,22,True
2 of Diamonds,"['2 of Diamonds', '10 of Diamonds', '5 of Hearts', '9 of Clubs', '5 of Clubs', '3 of Spades', '5 of Spades', '4 of Clubs', '8 of Clubs', 'Jack of Spades', '4 of Hearts', '9 of Spades']",16,12,2 of Clubs,"['Jack of Hearts', 'King of Diamonds']",2,22,True
2 of Diamonds,"['2 of Diamonds', '10 of Diamonds', '5 of Hearts', '9 of Clubs', '5 of Clubs', '3 of Spades', '5 of Spades', '4 of Clubs', '8 of Clubs', 'Jack of Spades', '4 of Hearts', '9 of Spades']",0,14,2 of Clubs,"['Jack of Hearts', 'King of Diamonds']",2,22,True
10 of Clubs,"['10 of Clubs', '9 of Spades', 'Ace of Spades', '4 of Hearts', '8 of Diamonds', '8 of Clubs', '4 of Clubs', 'Ace of Clubs', '8 of Spades', 'Jack of Clubs', '8 of Hearts']",47,20,4 of Spades,"['6 of Clubs', '3 of Spades']",2,19,True
10 of Clubs,"['10 of Clubs', '9 of Spades', 'Ace of Spades', '4 of Hearts', '8 of Diamonds', '8 of Clubs', '4 of Clubs', 'Ace of Clubs', '8 of Spades', 'Jack of Clubs', '8 of Hearts', 'Jack of Hearts']",36,17,4 of Spades,"['6 of Clubs', '3 of Spades']",2,19,False
10 of Clubs,"['10 of Clubs', '9 of Spades', 'Ace of Spades', '4 of Hearts', '8 of Diamonds', '8 of Clubs', '4 of Clubs', 'Ace of Clubs', '8 of Spades', 'Jack of Clubs', '8 of Hearts', 'Jack of Hearts', '2 of Diamonds', '3 of Hearts']",0,12,4 of Spades,"['6 of Clubs', '3 of Spades']",2,19,False
10 of Clubs,"['10 of Clubs', '9 of Spades', 'Ace of Spades', '4 of Hearts', '8 of Diamonds', '8 of Clubs', '4 of Clubs', 'Ace of Clubs', '8 of Spades', 'Jack of Clubs', '8 of Hearts', 'Jack of Hearts', '2 of Diamonds', '3 of Hearts']",17,11,4 of Spades,"['6 of Clubs', '3 of Spades']",2,19,False
10 of Clubs,"['10 of Clubs', '9 of Spades', 'Ace of Spades', '4 of Hearts', '8 of Diamonds', '8 of Clubs', '4 of Clubs', 'Ace of Clubs', '8 of Spades', 'Jack of Clubs', '8 of Hearts', 'Jack of Hearts', '2 of Diamonds', '3 of Hearts', '2 of Spades']",0,18,4 of Spades,"['6 of Clubs', '3 of Spades']",2,19,False
King of Clubs,"['King of Clubs', '9 of Diamonds', 'King of Diamonds', 'Ace of Hearts', '8 of Diamonds', '9 of Spades', 'Ace of Spades', '10 of Hearts', 'Jack of Diamonds', 'Queen of Spades', '3 of Diamonds']",47,19,5 of Diamonds,"['4 of Spades', 'King of Hearts']",2,24,True
King of Clubs,"['King of Clubs', '9 of Diamonds', 'King of Diamonds', 'Ace of Hearts', '8 of Diamonds', '9 of Spades', 'Ace of Spades', '10 of Hearts', 'Jack of Diamonds', 'Queen of Spades', '3 of Diamonds']",37,18,5 of Diamonds,"['4 of Spades', 'King of Hearts']",2,24,True
King of Clubs,"['King of Clubs', '9 of Diamonds', 'King of Diamonds', 'Ace of Hearts', '8 of Diamonds', '9 of Spades', 'Ace of Spades', '10 of Hearts', 'Jack of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs']",0,10,5 of Diamonds,"['4 of Spades', 'King of Hearts']",2,24,True
King of Clubs,"['King of Clubs', '9 of Diamonds', 'King of Diamonds', 'Ace of Hearts', '8 of Diamonds', '9 of Spades', 'Ace of Spades', '10 of Hearts', 'Jack of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs']",17,20,5 of Diamonds,"['4 of Spades', 'King of Hearts']",2,24,True
King of Clubs,"['King of Clubs', '9 of Diamonds', 'King of Diamonds', 'Ace of Hearts', '8 of Diamonds', '9 of Spades', 'Ace of Spades', '10 of Hearts', 'Jack of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs']",0,13,5 of Diamonds,"['4 of Spades', 'King of Hearts']",2,24,True
6 of Spades,"['6 of Spades', '9 of Spades', 'King of Diamonds', '2 of Spades', '4 of Clubs', 'Ace of Spades', '8 of Spades', '9 of Hearts', '5 of Hearts', 'King of Spades', 'Queen of Spades']",47,19,Ace of Hearts,"['King of Clubs', '7 of Spades']",2,23,True
6 of Spades,"['6 of Spades', '9 of Spades', 'King of Diamonds', '2 of Spades', '4 of Clubs', 'Ace of Spades', '8 of Spades', '9 of Hearts', '5 of Hearts', 'King of Spades', 'Queen of Spades']",38,16,Ace of Hearts,"['King of Clubs', '7 of Spades']",2,23,True
6 of Spades,"['6 of Spades', '9 of Spades', 'King of Diamonds', '2 of Spades', '4 of Clubs', 'Ace of Spades', '8 of Spades', '9 of Hearts', '5 of Hearts', 'King of Spades', 'Queen of Spades', 'Queen of Hearts']",0,9,Ace of Hearts,"['King of Clubs', '7 of Spades']",2,23,True
6 of Spades,"['6 of Spades', '9 of Spades', 'King of Diamonds', '2 of Spades', '4 of Clubs', 'Ace of Spades', '8 of Spades', '9 of Hearts', '5 of Hearts', 'King of Spades', 'Queen of Spades', 'Queen of Hearts']",17,14,Ace of Hearts,"['King of Clubs', '7 of Spades']",2,23,True
6 of Spades,"['6 of Spades', '9 of Spades', 'King of Diamonds', '2 of Spades', '4 of Clubs', 'Ace of Spades', '8 of Spades', '9 of Hearts', '5 of Hearts', 'King of Spades', 'Queen of Spades', 'Queen of Hearts']",0,20,Ace of Hearts,"['King of Clubs', '7 of Spades']",2,23,True
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '10 of Hearts', '4 of Spades', '3 of Hearts', 'Queen of Spades', '2 of Clubs', '9 of Hearts', '5 of Spades', '6 of Diamonds']",47,17,8 of Spades,"['3 of Spades', '6 of Hearts', '2 of Hearts', '8 of Hearts']",4,21,False
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '10 of Hearts', '4 of Spades', '3 of Hearts', 'Queen of Spades', '2 of Clubs', '9 of Hearts', '5 of Spades', '6 of Diamonds']",38,14,8 of Spades,"['3 of Spades', '6 of Hearts', '2 of Hearts', '8 of Hearts']",4,21,False
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '10 of Hearts', '4 of Spades', '3 of Hearts', 'Queen of Spades', '2 of Clubs', '9 of Hearts', '5 of Spades', '6 of Diamonds']",0,13,8 of Spades,"['3 of Spades', '6 of Hearts', '2 of Hearts', '8 of Hearts']",4,21,False
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '10 of Hearts', '4 of Spades', '3 of Hearts', 'Queen of Spades', '2 of Clubs', '9 of Hearts', '5 of Spades', '6 of Diamonds']",17,11,8 of Spades,"['3 of Spades', '6 of Hearts', '2 of Hearts', '8 of Hearts']",4,21,False
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', 'Jack of Clubs', '10 of Hearts', '4 of Spades', '3 of Hearts', 'Queen of Spades', '2 of Clubs', '9 of Hearts', '5 of Spades', '6 of Diamonds']",0,11,8 of Spades,"['3 of Spades', '6 of Hearts', '2 of Hearts', '8 of Hearts']",4,21,False
3 of Hearts,"['3 of Hearts', 'Jack of Hearts', 'King of Diamonds', 'Jack of Clubs', '9 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', 'Ace of Spades', '2 of Clubs', '8 of Clubs']",47,20,Ace of Hearts,"['5 of Spades', 'King of Spades']",2,18,True
3 of Hearts,"['3 of Hearts', 'Jack of Hearts', 'King of Diamonds', 'Jack of Clubs', '9 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', 'Ace of Spades', '2 of Clubs', '8 of Clubs']",38,19,Ace of Hearts,"['5 of Spades', 'King of Spades']",2,18,True
3 of Hearts,"['3 of Hearts', 'Jack of Hearts', 'King of Diamonds', 'Jack of Clubs', '9 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', 'Ace of Spades', '2 of Clubs', '8 of Clubs']",0,20,Ace of Hearts,"['5 of Spades', 'King of Spades']",2,18,True
3 of Hearts,"['3 of Hearts', 'Jack of Hearts', 'King of Diamonds', 'Jack of Clubs', '9 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', 'Ace of Spades', '2 of Clubs', '8 of Clubs']",18,4,Ace of Hearts,"['5 of Spades', 'King of Spades']",2,18,False
3 of Hearts,"['3 of Hearts', 'Jack of Hearts', 'King of Diamonds', 'Jack of Clubs', '9 of Spades', 'Jack of Diamonds', '10 of Hearts', 'Ace of Diamonds', 'Ace of Spades', '2 of Clubs', '8 of Clubs', '3 of Spades']",0,10,Ace of Hearts,"['5 of Spades', 'King of Spades']",2,18,False
2 of Clubs,"['2 of Clubs', '8 of Clubs', '5 of Spades', 'Ace of Clubs', 'Queen of Spades', 'King of Clubs', '6 of Spades', '5 of Clubs', '2 of Hearts', '5 of Hearts', '9 of Diamonds']",48,23,4 of Hearts,"['Queen of Hearts', 'King of Hearts']",2,22,False
2 of Clubs,"['2 of Clubs', '8 of Clubs', '5 of Spades', 'Ace of Clubs', 'Queen of Spades', 'King of Clubs', '6 of Spades', '5 of Clubs', '2 of Hearts', '5 of Hearts', '9 of Diamonds', 'Jack of Clubs']",39,18,4 of Hearts,"['Queen of Hearts', 'King of Hearts']",2,22,True
2 of Clubs,"['2 of Clubs', '8 of Clubs', '5 of Spades', 'Ace of Clubs', 'Queen of Spades', 'King of Clubs', '6 of Spades', '5 of Clubs', '2 of Hearts', '5 of Hearts', '9 of Diamonds', 'Jack of Clubs', '7 of Diamonds']",0,16,4 of Hearts,"['Queen of Hearts', 'King of Hearts']",2,22,True
2 of Clubs,"['2 of Clubs', '8 of Clubs', '5 of Spades', 'Ace of Clubs', 'Queen of Spades', 'King of Clubs', '6 of Spades', '5 of Clubs', '2 of Hearts', '5 of Hearts', '9 of Diamonds', 'Jack of Clubs', '7 of Diamonds']",19,17,4 of Hearts,"['Queen of Hearts', 'King of Hearts']",2,22,True
2 of Clubs,"['2 of Clubs', '8 of Clubs', '5 of Spades', 'Ace of Clubs', 'Queen of Spades', 'King of Clubs', '6 of Spades', '5 of Clubs', '2 of Hearts', '5 of Hearts', '9 of Diamonds', 'Jack of Clubs', '7 of Diamonds', '10 of Clubs']",0,14,4 of Hearts,"['Queen of Hearts', 'King of Hearts']",2,22,True
Jack of Diamonds,"['Jack of Diamonds', 'Queen of Clubs', 'Ace of Spades', '2 of Hearts', '7 of Hearts', 'Queen of Diamonds', '8 of Spades', '4 of Clubs', 'Ace of Hearts', 'King of Diamonds', '5 of Diamonds']",49,19,Jack of Hearts,['9 of Diamonds'],1,19,False
Jack of Diamonds,"['Jack of Diamonds', 'Queen of Clubs', 'Ace of Spades', '2 of Hearts', '7 of Hearts', 'Queen of Diamonds', '8 of Spades', '4 of Clubs', 'Ace of Hearts', 'King of Diamonds', '5 of Diamonds', '8 of Diamonds']",41,24,Jack of Hearts,['9 of Diamonds'],1,19,False
Jack of Diamonds,"['Jack of Diamonds', 'Queen of Clubs', 'Ace of Spades', '2 of Hearts', '7 of Hearts', 'Queen of Diamonds', '8 of Spades', '4 of Clubs', 'Ace of Hearts', 'King of Diamonds', '5 of Diamonds', '8 of Diamonds', '5 of Spades', 'King of Hearts']",0,18,Jack of Hearts,['9 of Diamonds'],1,19,False
Jack of Diamonds,"['Jack of Diamonds', 'Queen of Clubs', 'Ace of Spades', '2 of Hearts', '7 of Hearts', 'Queen of Diamonds', '8 of Spades', '4 of Clubs', 'Ace of Hearts', 'King of Diamonds', '5 of Diamonds', '8 of Diamonds', '5 of Spades', 'King of Hearts']",19,5,Jack of Hearts,['9 of Diamonds'],1,19,False
Jack of Diamonds,"['Jack of Diamonds', 'Queen of Clubs', 'Ace of Spades', '2 of Hearts', '7 of Hearts', 'Queen of Diamonds', '8 of Spades', '4 of Clubs', 'Ace of Hearts', 'King of Diamonds', '5 of Diamonds', '8 of Diamonds', '5 of Spades', 'King of Hearts']",0,15,Jack of Hearts,['9 of Diamonds'],1,19,False
6 of Diamonds,"['6 of Diamonds', '10 of Clubs', '5 of Clubs', 'Queen of Hearts', '9 of Hearts', '2 of Spades', '3 of Spades', '2 of Clubs', '4 of Hearts', 'Queen of Spades', '4 of Spades']",51,26,King of Diamonds,"['King of Spades', 'Queen of Diamonds']",2,26,False
6 of Diamonds,"['6 of Diamonds', '10 of Clubs', '5 of Clubs', 'Queen of Hearts', '9 of Hearts', '2 of Spades', '3 of Spades', '2 of Clubs', '4 of Hearts', 'Queen of Spades', '4 of Spades', 'Ace of Hearts', 'Jack of Clubs']",41,19,King of Diamonds,"['King of Spades', 'Queen of Diamonds']",2,26,True
6 of Diamonds,"['6 of Diamonds', '10 of Clubs', '5 of Clubs', 'Queen of Hearts', '9 of Hearts', '2 of Spades', '3 of Spades', '2 of Clubs', '4 of Hearts', 'Queen of Spades', '4 of Spades', 'Ace of Hearts', 'Jack of Clubs']",0,5,King of Diamonds,"['King of Spades', 'Queen of Diamonds']",2,26,True
6 of Diamonds,"['6 of Diamonds', '10 of Clubs', '5 of Clubs', 'Queen of Hearts', '9 of Hearts', '2 of Spades', '3 of Spades', '2 of Clubs', '4 of Hearts', 'Queen of Spades', '4 of Spades', 'Ace of Hearts', 'Jack of Clubs']",21,26,King of Diamonds,"['King of Spades', 'Queen of Diamonds']",2,26,False
6 of Diamonds,"['6 of Diamonds', '10 of Clubs', '5 of Clubs', 'Queen of Hearts', '9 of Hearts', '2 of Spades', '3 of Spades', '2 of Clubs', '4 of Hearts', 'Queen of Spades', '4 of Spades', 'Ace of Hearts', 'Jack of Clubs', 'Jack of Hearts', '10 of Spades']",0,14,King of Diamonds,"['King of Spades', 'Queen of Diamonds']",2,26,True
10 of Spades,"['10 of Spades', '8 of Diamonds', '10 of Clubs', '10 of Diamonds', 'Queen of Clubs', 'King of Diamonds', '7 of Diamonds', '4 of Clubs', '6 of Hearts', 'King of Hearts', '5 of Diamonds']",51,18,8 of Hearts,['7 of Spades'],1,17,True
10 of Spades,"['10 of Spades', '8 of Diamonds', '10 of Clubs', '10 of Diamonds', 'Queen of Clubs', 'King of Diamonds', '7 of Diamonds', '4 of Clubs', '6 of Hearts', 'King of Hearts', '5 of Diamonds']",41,20,8 of Hearts,['7 of Spades'],1,17,True
10 of Spades,"['10 of Spades', '8 of Diamonds', '10 of Clubs', '10 of Diamonds', 'Queen of Clubs', 'King of Diamonds', '7 of Diamonds', '4 of Clubs', '6 of Hearts', 'King of Hearts', '5 of Diamonds']",0,17,8 of Hearts,['7 of Spades'],1,17,False
10 of Spades,"['10 of Spades', '8 of Diamonds', '10 of Clubs', '10 of Diamonds', 'Queen of Clubs', 'King of Diamonds', '7 of Diamonds', '4 of Clubs', '6 of Hearts', 'King of Hearts', '5 of Diamonds']",21,10,8 of Hearts,['7 of Spades'],1,17,False
10 of Spades,"['10 of Spades', '8 of Diamonds', '10 of Clubs', '10 of Diamonds', 'Queen of Clubs', 'King of Diamonds', '7 of Diamonds', '4 of Clubs', '6 of Hearts', 'King of Hearts', '5 of Diamonds']",0,15,8 of Hearts,['7 of Spades'],1,17,False
10 of Spades,"['10 of Spades', '8 of Spades', 'King of Diamonds', '5 of Clubs', '10 of Hearts', '3 of Clubs', 'King of Hearts', '2 of Hearts', '9 of Clubs', 'Queen of Clubs', '4 of Clubs']",51,18,Jack of Spades,['Queen of Hearts'],1,20,False
10 of Spades,"['10 of Spades', '8 of Spades', 'King of Diamonds', '5 of Clubs', '10 of Hearts', '3 of Clubs', 'King of Hearts', '2 of Hearts', '9 of Clubs', 'Queen of Clubs', '4 of Clubs']",42,20,Jack of Spades,['Queen of Hearts'],1,20,False
10 of Spades,"['10 of Spades', '8 of Spades', 'King of Diamonds', '5 of Clubs', '10 of Hearts', '3 of Clubs', 'King of Hearts', '2 of Hearts', '9 of Clubs', 'Queen of Clubs', '4 of Clubs', '5 of Spades']",0,13,Jack of Spades,['Queen of Hearts'],1,20,False
10 of Spades,"['10 of Spades', '8 of Spades', 'King of Diamonds', '5 of Clubs', '10 of Hearts', '3 of Clubs', 'King of Hearts', '2 of Hearts', '9 of Clubs', 'Queen of Clubs', '4 of Clubs', '5 of Spades']",23,18,Jack of Spades,['Queen of Hearts'],1,20,False
10 of Spades,"['10 of Spades', '8 of Spades', 'King of Diamonds', '5 of Clubs', '10 of Hearts', '3 of Clubs', 'King of Hearts', '2 of Hearts', '9 of Clubs', 'Queen of Clubs', '4 of Clubs', '5 of Spades', '3 of Diamonds', '4 of Diamonds']",0,14,Jack of Spades,['Queen of Hearts'],1,20,False
Queen of Spades,"['Queen of Spades', '9 of Spades', '4 of Hearts', '9 of Clubs', 'King of Diamonds', '6 of Diamonds', '3 of Clubs', '6 of Spades', '2 of Spades', '2 of Hearts', '8 of Clubs']",52,23,King of Spades,"['6 of Hearts', '5 of Clubs']",2,21,False
Queen of Spades,"['Queen of Spades', '9 of Spades', '4 of Hearts', '9 of Clubs', 'King of Diamonds', '6 of Diamonds', '3 of Clubs', '6 of Spades', '2 of Spades', '2 of Hearts', '8 of Clubs', 'King of Hearts']",42,19,King of Spades,"['6 of Hearts', '5 of Clubs']",2,21,False
Queen of Spades,"['Queen of Spades', '9 of Spades', '4 of Hearts', '9 of Clubs', 'King of Diamonds', '6 of Diamonds', '3 of Clubs', '6 of Spades', '2 of Spades', '2 of Hearts', '8 of Clubs', 'King of Hearts']",0,9,King of Spades,"['6 of Hearts', '5 of Clubs']",2,21,False
Queen of Spades,"['Queen of Spades', '9 of Spades', '4 of Hearts', '9 of Clubs', 'King of Diamonds', '6 of Diamonds', '3 of Clubs', '6 of Spades', '2 of Spades', '2 of Hearts', '8 of Clubs', 'King of Hearts']",24,18,King of Spades,"['6 of Hearts', '5 of Clubs']",2,21,False
Queen of Spades,"['Queen of Spades', '9 of Spades', '4 of Hearts', '9 of Clubs', 'King of Diamonds', '6 of Diamonds', '3 of Clubs', '6 of Spades', '2 of Spades', '2 of Hearts', '8 of Clubs', 'King of Hearts', '10 of Clubs']",0,10,King of Spades,"['6 of Hearts', '5 of Clubs']",2,21,False
King of Diamonds,"['King of Diamonds', '5 of Clubs', 'King of Clubs', '9 of Diamonds', 'Queen of Hearts', '8 of Hearts', '9 of Hearts', '8 of Clubs', 'Jack of Clubs', 'Jack of Diamonds', 'King of Spades']",53,25,7 of Hearts,['10 of Diamonds'],1,20,False
King of Diamonds,"['King of Diamonds', '5 of Clubs', 'King of Clubs', '9 of Diamonds', 'Queen of Hearts', '8 of Hearts', '9 of Hearts', '8 of Clubs', 'Jack of Clubs', 'Jack of Diamonds', 'King of Spades', 'King of Hearts']",42,19,7 of Hearts,['10 of Diamonds'],1,20,False
King of Diamonds,"['King of Diamonds', '5 of Clubs', 'King of Clubs', '9 of Diamonds', 'Queen of Hearts', '8 of Hearts', '9 of Hearts', '8 of Clubs', 'Jack of Clubs', 'Jack of Diamonds', 'King of Spades', 'King of Hearts']",0,17,7 of Hearts,['10 of Diamonds'],1,20,False
King of Diamonds,"['King of Diamonds', '5 of Clubs', 'King of Clubs', '9 of Diamonds', 'Queen of Hearts', '8 of Hearts', '9 of Hearts', '8 of Clubs', 'Jack of Clubs', 'Jack of Diamonds', 'King of Spades', 'King of Hearts']",24,18,7 of Hearts,['10 of Diamonds'],1,20,False
King of Diamonds,"['King of Diamonds', '5 of Clubs', 'King of Clubs', '9 of Diamonds', 'Queen of Hearts', '8 of Hearts', '9 of Hearts', '8 of Clubs', 'Jack of Clubs', 'Jack of Diamonds', 'King of Spades', 'King of Hearts']",0,20,7 of Hearts,['10 of Diamonds'],1,20,False
6 of Spades,"['6 of Spades', '2 of Hearts', '2 of Spades', '4 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '4 of Hearts', '5 of Clubs', '6 of Clubs', 'Ace of Clubs', '10 of Spades']",58,19,2 of Diamonds,"['King of Spades', '8 of Clubs']",2,24,True
6 of Spades,"['6 of Spades', '2 of Hearts', '2 of Spades', '4 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '4 of Hearts', '5 of Clubs', '6 of Clubs', 'Ace of Clubs', '10 of Spades', '6 of Hearts', '7 of Spades', '4 of Clubs', '7 of Diamonds', 'King of Diamonds']",42,14,2 of Diamonds,"['King of Spades', '8 of Clubs']",2,24,True
6 of Spades,"['6 of Spades', '2 of Hearts', '2 of Spades', '4 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '4 of Hearts', '5 of Clubs', '6 of Clubs', 'Ace of Clubs', '10 of Spades', '6 of Hearts', '7 of Spades', '4 of Clubs', '7 of Diamonds', 'King of Diamonds']",0,14,2 of Diamonds,"['King of Spades', '8 of Clubs']",2,24,True
6 of Spades,"['6 of Spades', '2 of Hearts', '2 of Spades', '4 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '4 of Hearts', '5 of Clubs', '6 of Clubs', 'Ace of Clubs', '10 of Spades', '6 of Hearts', '7 of Spades', '4 of Clubs', '7 of Diamonds', 'King of Diamonds']",24,11,2 of Diamonds,"['King of Spades', '8 of Clubs']",2,24,True
6 of Spades,"['6 of Spades', '2 of Hearts', '2 of Spades', '4 of Diamonds', 'Queen of Diamonds', 'Jack of Hearts', '4 of Hearts', '5 of Clubs', '6 of Clubs', 'Ace of Clubs', '10 of Spades', '6 of Hearts', '7 of Spades', '4 of Clubs', '7 of Diamonds', 'King of Diamonds']",0,11,2 of Diamonds,"['King of Spades', '8 of Clubs']",2,24,True
5 of Hearts,"['5 of Hearts', '7 of Clubs', '8 of Spades', 'Jack of Diamonds', 'King of Spades', '10 of Diamonds', '10 of Clubs', '10 of Spades', '2 of Hearts', '4 of Diamonds', '5 of Spades']",59,25,4 of Hearts,"['8 of Diamonds', 'Ace of Spades', '7 of Spades']",3,21,False
5 of Hearts,"['5 of Hearts', '7 of Clubs', '8 of Spades', 'Jack of Diamonds', 'King of Spades', '10 of Diamonds', '10 of Clubs', '10 of Spades', '2 of Hearts', '4 of Diamonds', '5 of Spades', 'Queen of Hearts']",42,20,4 of Hearts,"['8 of Diamonds', 'Ace of Spades', '7 of Spades']",3,21,False
5 of Hearts,"['5 of Hearts', '7 of Clubs', '8 of Spades', 'Jack of Diamonds', 'King of Spades', '10 of Diamonds', '10 of Clubs', '10 of Spades', '2 of Hearts', '4 of Diamonds', '5 of Spades', 'Queen of Hearts']",0,10,4 of Hearts,"['8 of Diamonds', 'Ace of Spades', '7 of Spades']",3,21,False
5 of Hearts,"['5 of Hearts', '7 of Clubs', '8 of Spades', 'Jack of Diamonds', 'King of Spades', '10 of Diamonds', '10 of Clubs', '10 of Spades', '2 of Hearts', '4 of Diamonds', '5 of Spades', 'Queen of Hearts']",25,15,4 of Hearts,"['8 of Diamonds', 'Ace of Spades', '7 of Spades']",3,21,False
5 of Hearts,"['5 of Hearts', '7 of Clubs', '8 of Spades', 'Jack of Diamonds', 'King of Spades', '10 of Diamonds', '10 of Clubs', '10 of Spades', '2 of Hearts', '4 of Diamonds', '5 of Spades', 'Queen of Hearts', '3 of Clubs']",0,9,4 of Hearts,"['8 of Diamonds', 'Ace of Spades', '7 of Spades']",3,21,False
7 of Hearts,"['7 of Hearts', '2 of Clubs', '6 of Diamonds', '7 of Spades', 'Jack of Clubs', '2 of Spades', '5 of Clubs', 'King of Hearts', 'King of Clubs', 'Ace of Hearts', '2 of Hearts']",60,18,4 of Clubs,['10 of Spades'],1,17,True
