Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
7 of Hearts,"['7 of Hearts', 'King of Spades', '5 of Clubs', '6 of Spades', '10 of Spades', '8 of Spades', '4 of Diamonds', 'Ace of Spades', '4 of Hearts', 'King of Hearts', '9 of Hearts', '7 of Spades', 'Ace of Diamonds']",0,19,Ace of Clubs,['King of Diamonds'],1,17,True
5 of Diamonds,"['5 of Diamonds', '10 of Hearts', 'Ace of Clubs', '6 of Clubs', '2 of Spades', '4 of Hearts', '7 of Diamonds', '2 of Clubs', 'King of Clubs', '8 of Spades', '3 of Spades']",52,21,8 of Clubs,"['10 of Diamonds', '5 of Hearts']",2,20,True
5 of Diamonds,"['5 of Diamonds', '10 of Hearts', 'Ace of Clubs', '6 of Clubs', '2 of Spades', '4 of Hearts', '7 of Diamonds', '2 of Clubs', 'King of Clubs', '8 of Spades', '3 of Spades', '10 of Clubs']",40,18,8 of Clubs,"['10 of Diamonds', '5 of Hearts']",2,20,False
5 of Diamonds,"['5 of Diamonds', '10 of Hearts', 'Ace of Clubs', '6 of Clubs', '2 of Spades', '4 of Hearts', '7 of Diamonds', '2 of Clubs', 'King of Clubs', '8 of Spades', '3 of Spades', '10 of Clubs', 'Queen of Clubs']",0,11,8 of Clubs,"['10 of Diamonds', '5 of Hearts']",2,20,False
5 of Diamonds,"['5 of Diamonds', '10 of Hearts', 'Ace of Clubs', '6 of Clubs', '2 of Spades', '4 of Hearts', '7 of Diamonds', '2 of Clubs', 'King of Clubs', '8 of Spades', '3 of Spades', '10 of Clubs', 'Queen of Clubs']",22,12,8 of Clubs,"['10 of Diamonds', '5 of Hearts']",2,20,False
5 of Diamonds,"['5 of Diamonds', '10 of Hearts', 'Ace of Clubs', '6 of Clubs', '2 of Spades', '4 of Hearts', '7 of Diamonds', '2 of Clubs', 'King of Clubs', '8 of Spades', '3 of Spades', '10 of Clubs', 'Queen of Clubs']",0,11,8 of Clubs,"['10 of Diamonds', '5 of Hearts']",2,20,False
3 of Spades,"['3 of Spades', '2 of Diamonds', 'Ace of Hearts', 'King of Diamonds', 'Queen of Hearts', '3 of Clubs', 'Jack of Spades', '4 of Hearts', '6 of Spades', '10 of Hearts', 'Queen of Spades']",54,20,10 of Clubs,"['7 of Clubs', 'Ace of Clubs', '9 of Diamonds']",3,20,False
3 of Spades,"['3 of Spades', '2 of Diamonds', 'Ace of Hearts', 'King of Diamonds', 'Queen of Hearts', '3 of Clubs', 'Jack of Spades', '4 of Hearts', '6 of Spades', '10 of Hearts', 'Queen of Spades', 'King of Hearts', '7 of Spades']",40,20,10 of Clubs,"['7 of Clubs', 'Ace of Clubs', '9 of Diamonds']",3,20,False
3 of Spades,"['3 of Spades', '2 of Diamonds', 'Ace of Hearts', 'King of Diamonds', 'Queen of Hearts', '3 of Clubs', 'Jack of Spades', '4 of Hearts', '6 of Spades', '10 of Hearts', 'Queen of Spades', 'King of Hearts', '7 of Spades']",0,13,10 of Clubs,"['7 of Clubs', 'Ace of Clubs', '9 of Diamonds']",3,20,False
3 of Spades,"['3 of Spades', '2 of Diamonds', 'Ace of Hearts', 'King of Diamonds', 'Queen of Hearts', '3 of Clubs', 'Jack of Spades', '4 of Hearts', '6 of Spades', '10 of Hearts', 'Queen of Spades', 'King of Hearts', '7 of Spades']",22,10,10 of Clubs,"['7 of Clubs', 'Ace of Clubs', '9 of Diamonds']",3,20,False
3 of Spades,"['3 of Spades', '2 of Diamonds', 'Ace of Hearts', 'King of Diamonds', 'Queen of Hearts', '3 of Clubs', 'Jack of Spades', '4 of Hearts', '6 of Spades', '10 of Hearts', 'Queen of Spades', 'King of Hearts', '7 of Spades']",0,20,10 of Clubs,"['7 of Clubs', 'Ace of Clubs', '9 of Diamonds']",3,20,False
4 of Spades,"['4 of Spades', '9 of Diamonds', '7 of Spades', '3 of Diamonds', '4 of Diamonds', '6 of Clubs', 'Jack of Hearts', 'Queen of Diamonds', '9 of Hearts', '5 of Hearts', '10 of Hearts']",55,20,King of Clubs,"['Queen of Clubs', '5 of Diamonds']",2,19,True
4 of Spades,"['4 of Spades', '9 of Diamonds', '7 of Spades', '3 of Diamonds', '4 of Diamonds', '6 of Clubs', 'Jack of Hearts', 'Queen of Diamonds', '9 of Hearts', '5 of Hearts', '10 of Hearts', '4 of Hearts']",41,13,King of Clubs,"['Queen of Clubs', '5 of Diamonds']",2,19,False
4 of Spades,"['4 of Spades', '9 of Diamonds', '7 of Spades', '3 of Diamonds', '4 of Diamonds', '6 of Clubs', 'Jack of Hearts', 'Queen of Diamonds', '9 of Hearts', '5 of Hearts', '10 of Hearts', '4 of Hearts', '6 of Hearts']",0,16,King of Clubs,"['Queen of Clubs', '5 of Diamonds']",2,19,False
4 of Spades,"['4 of Spades', '9 of Diamonds', '7 of Spades', '3 of Diamonds', '4 of Diamonds', '6 of Clubs', 'Jack of Hearts', 'Queen of Diamonds', '9 of Hearts', '5 of Hearts', '10 of Hearts', '4 of Hearts', '6 of Hearts']",22,19,King of Clubs,"['Queen of Clubs', '5 of Diamonds']",2,19,False
4 of Spades,"['4 of Spades', '9 of Diamonds', '7 of Spades', '3 of Diamonds', '4 of Diamonds', '6 of Clubs', 'Jack of Hearts', 'Queen of Diamonds', '9 of Hearts', '5 of Hearts', '10 of Hearts', '4 of Hearts', '6 of Hearts']",0,15,King of Clubs,"['Queen of Clubs', '5 of Diamonds']",2,19,False
5 of Hearts,"['5 of Hearts', '5 of Clubs', '6 of Spades', '9 of Hearts', '9 of Clubs', '4 of Hearts', '4 of Diamonds', 'King of Spades', 'King of Clubs', 'Queen of Spades', '7 of Diamonds']",56,21,3 of Spades,"['8 of Clubs', '6 of Hearts']",2,19,True
5 of Hearts,"['5 of Hearts', '5 of Clubs', '6 of Spades', '9 of Hearts', '9 of Clubs', '4 of Hearts', '4 of Diamonds', 'King of Spades', 'King of Clubs', 'Queen of Spades', '7 of Diamonds', 'Jack of Diamonds']",44,17,3 of Spades,"['8 of Clubs', '6 of Hearts']",2,19,False
5 of Hearts,"['5 of Hearts', '5 of Clubs', '6 of Spades', '9 of Hearts', '9 of Clubs', '4 of Hearts', '4 of Diamonds', 'King of Spades', 'King of Clubs', 'Queen of Spades', '7 of Diamonds', 'Jack of Diamonds', 'Ace of Diamonds', '7 of Spades', '8 of Diamonds']",0,4,3 of Spades,"['8 of Clubs', '6 of Hearts']",2,19,False
5 of Hearts,"['5 of Hearts', '5 of Clubs', '6 of Spades', '9 of Hearts', '9 of Clubs', '4 of Hearts', '4 of Diamonds', 'King of Spades', 'King of Clubs', 'Queen of Spades', '7 of Diamonds', 'Jack of Diamonds', 'Ace of Diamonds', '7 of Spades', '8 of Diamonds']",26,17,3 of Spades,"['8 of Clubs', '6 of Hearts']",2,19,False
5 of Hearts,"['5 of Hearts', '5 of Clubs', '6 of Spades', '9 of Hearts', '9 of Clubs', '4 of Hearts', '4 of Diamonds', 'King of Spades', 'King of Clubs', 'Queen of Spades', '7 of Diamonds', 'Jack of Diamonds', 'Ace of Diamonds', '7 of Spades', '8 of Diamonds', '2 of Clubs', '5 of Spades', '4 of Clubs', '10 of Hearts']",0,17,3 of Spades,"['8 of Clubs', '6 of Hearts']",2,19,False
Jack of Spades,"['Jack of Spades', '5 of Diamonds', 'Jack of Diamonds', '2 of Diamonds', '3 of Clubs', '9 of Spades', '2 of Hearts', '5 of Hearts', 'Ace of Diamonds', '2 of Spades', '4 of Spades']",57,25,4 of Diamonds,['Jack of Hearts'],1,20,False
Jack of Spades,"['Jack of Spades', '5 of Diamonds', 'Jack of Diamonds', '2 of Diamonds', '3 of Clubs', '9 of Spades', '2 of Hearts', '5 of Hearts', 'Ace of Diamonds', '2 of Spades', '4 of Spades', 'King of Hearts']",46,22,4 of Diamonds,['Jack of Hearts'],1,20,False
Jack of Spades,"['Jack of Spades', '5 of Diamonds', 'Jack of Diamonds', '2 of Diamonds', '3 of Clubs', '9 of Spades', '2 of Hearts', '5 of Hearts', 'Ace of Diamonds', '2 of Spades', '4 of Spades', 'King of Hearts', '7 of Spades', '10 of Spades']",0,11,4 of Diamonds,['Jack of Hearts'],1,20,False
Jack of Spades,"['Jack of Spades', '5 of Diamonds', 'Jack of Diamonds', '2 of Diamonds', '3 of Clubs', '9 of Spades', '2 of Hearts', '5 of Hearts', 'Ace of Diamonds', '2 of Spades', '4 of Spades', 'King of Hearts', '7 of Spades', '10 of Spades']",26,6,4 of Diamonds,['Jack of Hearts'],1,20,False
Jack of Spades,"['Jack of Spades', '5 of Diamonds', 'Jack of Diamonds', '2 of Diamonds', '3 of Clubs', '9 of Spades', '2 of Hearts', '5 of Hearts', 'Ace of Diamonds', '2 of Spades', '4 of Spades', 'King of Hearts', '7 of Spades', '10 of Spades']",0,6,4 of Diamonds,['Jack of Hearts'],1,20,False
6 of Clubs,"['6 of Clubs', '3 of Clubs', '5 of Diamonds', '5 of Clubs', 'Queen of Hearts', '9 of Spades', '6 of Diamonds', 'Ace of Diamonds', 'Queen of Clubs', '2 of Clubs', '10 of Spades']",58,18,2 of Spades,"['8 of Diamonds', 'Ace of Spades', 'King of Diamonds']",3,25,True
6 of Clubs,"['6 of Clubs', '3 of Clubs', '5 of Diamonds', '5 of Clubs', 'Queen of Hearts', '9 of Spades', '6 of Diamonds', 'Ace of Diamonds', 'Queen of Clubs', '2 of Clubs', '10 of Spades', '10 of Hearts']",46,15,2 of Spades,"['8 of Diamonds', 'Ace of Spades', 'King of Diamonds']",3,25,True
6 of Clubs,"['6 of Clubs', '3 of Clubs', '5 of Diamonds', '5 of Clubs', 'Queen of Hearts', '9 of Spades', '6 of Diamonds', 'Ace of Diamonds', 'Queen of Clubs', '2 of Clubs', '10 of Spades', '10 of Hearts']",0,15,2 of Spades,"['8 of Diamonds', 'Ace of Spades', 'King of Diamonds']",3,25,True
6 of Clubs,"['6 of Clubs', '3 of Clubs', '5 of Diamonds', '5 of Clubs', 'Queen of Hearts', '9 of Spades', '6 of Diamonds', 'Ace of Diamonds', 'Queen of Clubs', '2 of Clubs', '10 of Spades', '10 of Hearts']",26,11,2 of Spades,"['8 of Diamonds', 'Ace of Spades', 'King of Diamonds']",3,25,True
6 of Clubs,"['6 of Clubs', '3 of Clubs', '5 of Diamonds', '5 of Clubs', 'Queen of Hearts', '9 of Spades', '6 of Diamonds', 'Ace of Diamonds', 'Queen of Clubs', '2 of Clubs', '10 of Spades', '10 of Hearts']",0,12,2 of Spades,"['8 of Diamonds', 'Ace of Spades', 'King of Diamonds']",3,25,True
2 of Clubs,"['2 of Clubs', '2 of Spades', '8 of Clubs', '5 of Hearts', '9 of Spades', '7 of Clubs', '3 of Clubs', 'Queen of Diamonds', '6 of Diamonds', '9 of Clubs', '2 of Diamonds']",59,20,Queen of Spades,"['7 of Hearts', '3 of Hearts', '2 of Hearts', '6 of Spades']",4,20,False
2 of Clubs,"['2 of Clubs', '2 of Spades', '8 of Clubs', '5 of Hearts', '9 of Spades', '7 of Clubs', '3 of Clubs', 'Queen of Diamonds', '6 of Diamonds', '9 of Clubs', '2 of Diamonds', '10 of Diamonds']",46,14,Queen of Spades,"['7 of Hearts', '3 of Hearts', '2 of Hearts', '6 of Spades']",4,20,False
2 of Clubs,"['2 of Clubs', '2 of Spades', '8 of Clubs', '5 of Hearts', '9 of Spades', '7 of Clubs', '3 of Clubs', 'Queen of Diamonds', '6 of Diamonds', '9 of Clubs', '2 of Diamonds', '10 of Diamonds']",0,10,Queen of Spades,"['7 of Hearts', '3 of Hearts', '2 of Hearts', '6 of Spades']",4,20,False
2 of Clubs,"['2 of Clubs', '2 of Spades', '8 of Clubs', '5 of Hearts', '9 of Spades', '7 of Clubs', '3 of Clubs', 'Queen of Diamonds', '6 of Diamonds', '9 of Clubs', '2 of Diamonds', '10 of Diamonds']",26,16,Queen of Spades,"['7 of Hearts', '3 of Hearts', '2 of Hearts', '6 of Spades']",4,20,False
2 of Clubs,"['2 of Clubs', '2 of Spades', '8 of Clubs', '5 of Hearts', '9 of Spades', '7 of Clubs', '3 of Clubs', 'Queen of Diamonds', '6 of Diamonds', '9 of Clubs', '2 of Diamonds', '10 of Diamonds']",0,11,Queen of Spades,"['7 of Hearts', '3 of Hearts', '2 of Hearts', '6 of Spades']",4,20,False
2 of Clubs,"['2 of Clubs', '6 of Hearts', '10 of Hearts', '7 of Spades', '2 of Hearts', '10 of Clubs', '9 of Spades', '5 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades']",60,26,8 of Diamonds,"['Ace of Spades', '8 of Clubs', 'Queen of Hearts']",3,21,False
2 of Clubs,"['2 of Clubs', '6 of Hearts', '10 of Hearts', '7 of Spades', '2 of Hearts', '10 of Clubs', '9 of Spades', '5 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', 'Jack of Clubs']",47,19,8 of Diamonds,"['Ace of Spades', '8 of Clubs', 'Queen of Hearts']",3,21,False
2 of Clubs,"['2 of Clubs', '6 of Hearts', '10 of Hearts', '7 of Spades', '2 of Hearts', '10 of Clubs', '9 of Spades', '5 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', 'Jack of Clubs', 'King of Spades']",0,19,8 of Diamonds,"['Ace of Spades', '8 of Clubs', 'Queen of Hearts']",3,21,False
2 of Clubs,"['2 of Clubs', '6 of Hearts', '10 of Hearts', '7 of Spades', '2 of Hearts', '10 of Clubs', '9 of Spades', '5 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', 'Jack of Clubs', 'King of Spades']",26,5,8 of Diamonds,"['Ace of Spades', '8 of Clubs', 'Queen of Hearts']",3,21,False
2 of Clubs,"['2 of Clubs', '6 of Hearts', '10 of Hearts', '7 of Spades', '2 of Hearts', '10 of Clubs', '9 of Spades', '5 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', 'Jack of Clubs', 'King of Spades']",0,12,8 of Diamonds,"['Ace of Spades', '8 of Clubs', 'Queen of Hearts']",3,21,False
Queen of Spades,"['Queen of Spades', 'King of Diamonds', '3 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '5 of Hearts', '2 of Diamonds', '4 of Clubs', '9 of Clubs', '8 of Hearts', '2 of Spades']",61,23,King of Hearts,['7 of Diamonds'],1,17,False
Queen of Spades,"['Queen of Spades', 'King of Diamonds', '3 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '5 of Hearts', '2 of Diamonds', '4 of Clubs', '9 of Clubs', '8 of Hearts', '2 of Spades', 'Queen of Diamonds']",51,17,King of Hearts,['7 of Diamonds'],1,17,False
Queen of Spades,"['Queen of Spades', 'King of Diamonds', '3 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '5 of Hearts', '2 of Diamonds', '4 of Clubs', '9 of Clubs', '8 of Hearts', '2 of Spades', 'Queen of Diamonds', '10 of Spades', '6 of Spades', 'King of Clubs', '7 of Hearts']",0,7,King of Hearts,['7 of Diamonds'],1,17,False
Queen of Spades,"['Queen of Spades', 'King of Diamonds', '3 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '5 of Hearts', '2 of Diamonds', '4 of Clubs', '9 of Clubs', '8 of Hearts', '2 of Spades', 'Queen of Diamonds', '10 of Spades', '6 of Spades', 'King of Clubs', '7 of Hearts']",27,18,King of Hearts,['7 of Diamonds'],1,17,True
Queen of Spades,"['Queen of Spades', 'King of Diamonds', '3 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '5 of Hearts', '2 of Diamonds', '4 of Clubs', '9 of Clubs', '8 of Hearts', '2 of Spades', 'Queen of Diamonds', '10 of Spades', '6 of Spades', 'King of Clubs', '7 of Hearts', '5 of Clubs']",0,10,King of Hearts,['7 of Diamonds'],1,17,False
Ace of Clubs,"['Ace of Clubs', 'Ace of Spades', '10 of Hearts', '4 of Clubs', '3 of Clubs', '2 of Clubs', '10 of Spades', '2 of Spades', '6 of Clubs', '8 of Diamonds', '7 of Spades']",62,21,Jack of Spades,"['9 of Spades', '5 of Clubs', '8 of Clubs']",3,23,True
Ace of Clubs,"['Ace of Clubs', 'Ace of Spades', '10 of Hearts', '4 of Clubs', '3 of Clubs', '2 of Clubs', '10 of Spades', '2 of Spades', '6 of Clubs', '8 of Diamonds', '7 of Spades', 'King of Hearts']",52,17,Jack of Spades,"['9 of Spades', '5 of Clubs', '8 of Clubs']",3,23,True
Ace of Clubs,"['Ace of Clubs', 'Ace of Spades', '10 of Hearts', '4 of Clubs', '3 of Clubs', '2 of Clubs', '10 of Spades', '2 of Spades', '6 of Clubs', '8 of Diamonds', '7 of Spades', 'King of Hearts', 'Queen of Clubs']",0,12,Jack of Spades,"['9 of Spades', '5 of Clubs', '8 of Clubs']",3,23,True
Ace of Clubs,"['Ace of Clubs', 'Ace of Spades', '10 of Hearts', '4 of Clubs', '3 of Clubs', '2 of Clubs', '10 of Spades', '2 of Spades', '6 of Clubs', '8 of Diamonds', '7 of Spades', 'King of Hearts', 'Queen of Clubs']",27,8,Jack of Spades,"['9 of Spades', '5 of Clubs', '8 of Clubs']",3,23,True
Ace of Clubs,"['Ace of Clubs', 'Ace of Spades', '10 of Hearts', '4 of Clubs', '3 of Clubs', '2 of Clubs', '10 of Spades', '2 of Spades', '6 of Clubs', '8 of Diamonds', '7 of Spades', 'King of Hearts', 'Queen of Clubs']",0,15,Jack of Spades,"['9 of Spades', '5 of Clubs', '8 of Clubs']",3,23,True
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', '5 of Diamonds', '5 of Clubs', '3 of Hearts', '7 of Diamonds', '8 of Clubs', '6 of Hearts']",62,19,4 of Clubs,"['Ace of Hearts', 'King of Diamonds']",2,21,False
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', '5 of Diamonds', '5 of Clubs', '3 of Hearts', '7 of Diamonds', '8 of Clubs', '6 of Hearts']",54,24,4 of Clubs,"['Ace of Hearts', 'King of Diamonds']",2,21,False
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', '5 of Diamonds', '5 of Clubs', '3 of Hearts', '7 of Diamonds', '8 of Clubs', '6 of Hearts', '6 of Diamonds', 'King of Hearts']",0,5,4 of Clubs,"['Ace of Hearts', 'King of Diamonds']",2,21,False
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', '5 of Diamonds', '5 of Clubs', '3 of Hearts', '7 of Diamonds', '8 of Clubs', '6 of Hearts', '6 of Diamonds', 'King of Hearts']",28,20,4 of Clubs,"['Ace of Hearts', 'King of Diamonds']",2,21,False
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', '5 of Diamonds', '5 of Clubs', '3 of Hearts', '7 of Diamonds', '8 of Clubs', '6 of Hearts', '6 of Diamonds', 'King of Hearts', 'Queen of Clubs']",0,14,4 of Clubs,"['Ace of Hearts', 'King of Diamonds']",2,21,False
Jack of Hearts,"['Jack of Hearts', '10 of Spades', '9 of Diamonds', 'King of Hearts', 'Ace of Hearts', '6 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', '5 of Diamonds', '4 of Diamonds']",62,19,Queen of Diamonds,"['Ace of Diamonds', '5 of Spades', '4 of Clubs']",3,20,False
Jack of Hearts,"['Jack of Hearts', '10 of Spades', '9 of Diamonds', 'King of Hearts', 'Ace of Hearts', '6 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', '5 of Diamonds', '4 of Diamonds']",56,19,Queen of Diamonds,"['Ace of Diamonds', '5 of Spades', '4 of Clubs']",3,20,False
Jack of Hearts,"['Jack of Hearts', '10 of Spades', '9 of Diamonds', 'King of Hearts', 'Ace of Hearts', '6 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', '5 of Diamonds', '4 of Diamonds', '2 of Spades', '6 of Clubs']",0,11,Queen of Diamonds,"['Ace of Diamonds', '5 of Spades', '4 of Clubs']",3,20,False
Jack of Hearts,"['Jack of Hearts', '10 of Spades', '9 of Diamonds', 'King of Hearts', 'Ace of Hearts', '6 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', '5 of Diamonds', '4 of Diamonds', '2 of Spades', '6 of Clubs']",28,12,Queen of Diamonds,"['Ace of Diamonds', '5 of Spades', '4 of Clubs']",3,20,False
Jack of Hearts,"['Jack of Hearts', '10 of Spades', '9 of Diamonds', 'King of Hearts', 'Ace of Hearts', '6 of Spades', '5 of Clubs', '9 of Hearts', '3 of Spades', '5 of Diamonds', '4 of Diamonds', '2 of Spades', '6 of Clubs']",0,9,Queen of Diamonds,"['Ace of Diamonds', '5 of Spades', '4 of Clubs']",3,20,False
4 of Clubs,"['4 of Clubs', 'Ace of Spades', 'Queen of Hearts', '10 of Clubs', '2 of Hearts', 'King of Clubs', '7 of Clubs', '9 of Hearts', 'Queen of Diamonds', '2 of Diamonds', '6 of Diamonds']",63,18,Jack of Diamonds,"['4 of Hearts', '3 of Clubs', '6 of Clubs']",3,17,True
4 of Clubs,"['4 of Clubs', 'Ace of Spades', 'Queen of Hearts', '10 of Clubs', '2 of Hearts', 'King of Clubs', '7 of Clubs', '9 of Hearts', 'Queen of Diamonds', '2 of Diamonds', '6 of Diamonds', '7 of Spades']",56,12,Jack of Diamonds,"['4 of Hearts', '3 of Clubs', '6 of Clubs']",3,17,False
4 of Clubs,"['4 of Clubs', 'Ace of Spades', 'Queen of Hearts', '10 of Clubs', '2 of Hearts', 'King of Clubs', '7 of Clubs', '9 of Hearts', 'Queen of Diamonds', '2 of Diamonds', '6 of Diamonds', '7 of Spades']",0,17,Jack of Diamonds,"['4 of Hearts', '3 of Clubs', '6 of Clubs']",3,17,False
4 of Clubs,"['4 of Clubs', 'Ace of Spades', 'Queen of Hearts', '10 of Clubs', '2 of Hearts', 'King of Clubs', '7 of Clubs', '9 of Hearts', 'Queen of Diamonds', '2 of Diamonds', '6 of Diamonds', '7 of Spades']",28,19,Jack of Diamonds,"['4 of Hearts', '3 of Clubs', '6 of Clubs']",3,17,True
4 of Clubs,"['4 of Clubs', 'Ace of Spades', 'Queen of Hearts', '10 of Clubs', '2 of Hearts', 'King of Clubs', '7 of Clubs', '9 of Hearts', 'Queen of Diamonds', '2 of Diamonds', '6 of Diamonds', '7 of Spades']",0,8,Jack of Diamonds,"['4 of Hearts', '3 of Clubs', '6 of Clubs']",3,17,False
6 of Spades,"['6 of Spades', 'Jack of Diamonds', 'Ace of Clubs', 'King of Hearts', '7 of Clubs', '8 of Clubs', '10 of Diamonds', 'King of Clubs', '6 of Hearts', 'Ace of Hearts', 'Jack of Spades']",66,26,8 of Hearts,"['4 of Hearts', 'King of Diamonds']",2,20,False
6 of Spades,"['6 of Spades', 'Jack of Diamonds', 'Ace of Clubs', 'King of Hearts', '7 of Clubs', '8 of Clubs', '10 of Diamonds', 'King of Clubs', '6 of Hearts', 'Ace of Hearts', 'Jack of Spades', '2 of Diamonds', '3 of Hearts', 'King of Spades']",56,17,8 of Hearts,"['4 of Hearts', 'King of Diamonds']",2,20,False
6 of Spades,"['6 of Spades', 'Jack of Diamonds', 'Ace of Clubs', 'King of Hearts', '7 of Clubs', '8 of Clubs', '10 of Diamonds', 'King of Clubs', '6 of Hearts', 'Ace of Hearts', 'Jack of Spades', '2 of Diamonds', '3 of Hearts', 'King of Spades']",0,18,8 of Hearts,"['4 of Hearts', 'King of Diamonds']",2,20,False
6 of Spades,"['6 of Spades', 'Jack of Diamonds', 'Ace of Clubs', 'King of Hearts', '7 of Clubs', '8 of Clubs', '10 of Diamonds', 'King of Clubs', '6 of Hearts', 'Ace of Hearts', 'Jack of Spades', '2 of Diamonds', '3 of Hearts', 'King of Spades']",28,16,8 of Hearts,"['4 of Hearts', 'King of Diamonds']",2,20,False
6 of Spades,"['6 of Spades', 'Jack of Diamonds', 'Ace of Clubs', 'King of Hearts', '7 of Clubs', '8 of Clubs', '10 of Diamonds', 'King of Clubs', '6 of Hearts', 'Ace of Hearts', 'Jack of Spades', '2 of Diamonds', '3 of Hearts', 'King of Spades']",0,11,8 of Hearts,"['4 of Hearts', 'King of Diamonds']",2,20,False
5 of Diamonds,"['5 of Diamonds', '2 of Diamonds', '2 of Spades', 'Queen of Hearts', '7 of Diamonds', 'Jack of Spades', 'King of Spades', 'Queen of Diamonds', '8 of Hearts', '9 of Hearts', '10 of Clubs']",71,18,Ace of Diamonds,"['4 of Diamonds', 'Ace of Clubs', 'Jack of Hearts']",3,20,False
5 of Diamonds,"['5 of Diamonds', '2 of Diamonds', '2 of Spades', 'Queen of Hearts', '7 of Diamonds', 'Jack of Spades', 'King of Spades', 'Queen of Diamonds', '8 of Hearts', '9 of Hearts', '10 of Clubs', '6 of Diamonds', '2 of Hearts', '8 of Diamonds', 'King of Diamonds', '5 of Clubs']",56,17,Ace of Diamonds,"['4 of Diamonds', 'Ace of Clubs', 'Jack of Hearts']",3,20,False
5 of Diamonds,"['5 of Diamonds', '2 of Diamonds', '2 of Spades', 'Queen of Hearts', '7 of Diamonds', 'Jack of Spades', 'King of Spades', 'Queen of Diamonds', '8 of Hearts', '9 of Hearts', '10 of Clubs', '6 of Diamonds', '2 of Hearts', '8 of Diamonds', 'King of Diamonds', '5 of Clubs']",0,20,Ace of Diamonds,"['4 of Diamonds', 'Ace of Clubs', 'Jack of Hearts']",3,20,False
5 of Diamonds,"['5 of Diamonds', '2 of Diamonds', '2 of Spades', 'Queen of Hearts', '7 of Diamonds', 'Jack of Spades', 'King of Spades', 'Queen of Diamonds', '8 of Hearts', '9 of Hearts', '10 of Clubs', '6 of Diamonds', '2 of Hearts', '8 of Diamonds', 'King of Diamonds', '5 of Clubs']",28,18,Ace of Diamonds,"['4 of Diamonds', 'Ace of Clubs', 'Jack of Hearts']",3,20,False
5 of Diamonds,"['5 of Diamonds', '2 of Diamonds', '2 of Spades', 'Queen of Hearts', '7 of Diamonds', 'Jack of Spades', 'King of Spades', 'Queen of Diamonds', '8 of Hearts', '9 of Hearts', '10 of Clubs', '6 of Diamonds', '2 of Hearts', '8 of Diamonds', 'King of Diamonds', '5 of Clubs']",0,19,Ace of Diamonds,"['4 of Diamonds', 'Ace of Clubs', 'Jack of Hearts']",3,20,False
10 of Clubs,"['10 of Clubs', '5 of Hearts', '5 of Clubs', 'King of Clubs', 'Jack of Hearts', '6 of Clubs', '7 of Clubs', 'King of Spades', '3 of Hearts', '6 of Spades', '9 of Hearts']",77,25,King of Hearts,"['Ace of Hearts', 'Queen of Hearts']",2,21,False
10 of Clubs,"['10 of Clubs', '5 of Hearts', '5 of Clubs', 'King of Clubs', 'Jack of Hearts', '6 of Clubs', '7 of Clubs', 'King of Spades', '3 of Hearts', '6 of Spades', '9 of Hearts', 'Queen of Clubs', 'Jack of Spades', '2 of Diamonds', '7 of Hearts', '2 of Spades', '6 of Diamonds']",56,20,King of Hearts,"['Ace of Hearts', 'Queen of Hearts']",2,21,False
10 of Clubs,"['10 of Clubs', '5 of Hearts', '5 of Clubs', 'King of Clubs', 'Jack of Hearts', '6 of Clubs', '7 of Clubs', 'King of Spades', '3 of Hearts', '6 of Spades', '9 of Hearts', 'Queen of Clubs', 'Jack of Spades', '2 of Diamonds', '7 of Hearts', '2 of Spades', '6 of Diamonds']",0,13,King of Hearts,"['Ace of Hearts', 'Queen of Hearts']",2,21,False
